store_id,sido_short,sigungu,dong,dong_code,lon,lat,sub,is_decline_area,is_gun,n_stores,n_personal,n_same_kind,s_index,s_ratio,m0,decision,t_star,decision_within_decline
388,강원,고성군,토성면,51820330,128.504735876924,38.2097094054109,편의점,True,True,897,32,34,26.38235294117647,0.5414288849868306,-0.4585711150131694,즉시철수,0.0,즉시철수
389,강원,삼척시,도계읍,51230250,129.056051905906,37.22605772386,편의점,True,False,480,59,13,36.92307692307692,0.7577497129735935,-0.2422502870264065,즉시철수,0.0,즉시철수
390,강원,철원군,동송읍,51780259,127.219622071052,38.2055182207312,편의점,True,True,1177,125,22,53.5,1.0979477611940298,0.09794776119402981,만료시철수,41.0,만료시철수
391,강원,고성군,거진읍,51820253,128.460861306041,38.4495369653828,편의점,True,True,502,43,8,62.75,1.2877798507462688,0.2877798507462688,유지,73.0,유지
392,강원,영월군,주천면,51750360,128.270470390126,37.2713852156884,편의점,True,True,293,20,5,58.6,1.2026119402985076,0.2026119402985076,유지,59.0,유지
393,강원,홍천군,서면,51720370,127.59048944852,37.6813319263003,편의점,True,True,754,15,15,50.266666666666666,1.031592039800995,0.03159203980099501,만료시철수,29.0,만료시철수
394,강원,태백시,황지동,51190515,128.986608706616,37.1685133716384,편의점,True,False,746,96,10,74.6,1.5309701492537313,0.5309701492537313,유지,108.0,유지
395,강원,정선군,사북읍,51770256,128.815034157482,37.2274574769147,편의점,True,True,511,44,25,20.44,0.41947761194029853,-0.5805223880597015,즉시철수,0.0,즉시철수
396,강원,태백시,장성동,51190595,129.003476618452,37.1042555921882,편의점,True,False,197,26,4,49.25,1.0107276119402986,0.010727611940298587,만료시철수,25.0,만료시철수
397,강원,홍천군,북방면,51720380,127.85297930928,37.7050962949262,편의점,True,True,262,18,3,87.33333333333333,1.7922885572139302,0.7922885572139302,유지,139.0,유지
398,강원,철원군,동송읍,51780259,127.217439649685,38.2087745180115,편의점,True,True,1177,125,22,53.5,1.0979477611940298,0.09794776119402981,만료시철수,41.0,만료시철수
399,강원,인제군,남면,51810310,128.077277198207,37.9659580461962,편의점,False,True,290,18,9,32.22222222222222,0.6612769485903814,-0.33872305140961856,즉시철수,0.0,
400,강원,정선군,고한읍,51770253,128.842859778209,37.2083605104202,편의점,True,True,533,30,19,28.05263157894737,0.5757069913589945,-0.4242930086410055,즉시철수,0.0,즉시철수
401,강원,횡성군,둔내면,51730330,128.218300864775,37.5117715260745,편의점,True,True,554,34,18,30.77777777777778,0.6316334991708126,-0.3683665008291874,즉시철수,0.0,즉시철수
402,강원,양양군,현북면,51830330,128.724462833486,38.0191462415489,편의점,True,True,337,5,9,37.44444444444444,0.7684494195688225,-0.2315505804311775,즉시철수,0.0,즉시철수
403,강원,삼척시,도계읍,51230250,129.042832047061,37.2338090304014,편의점,True,False,480,59,13,36.92307692307692,0.7577497129735935,-0.2422502870264065,즉시철수,0.0,즉시철수
404,강원,홍천군,화촌면,51720310,127.964459969568,37.7689424090785,편의점,True,True,235,8,3,78.33333333333333,1.6075870646766168,0.6075870646766168,유지,117.0,유지
405,강원,양양군,양양읍,51830250,128.628586293257,38.0927693929392,편의점,True,True,1072,115,22,48.72727272727273,1.0,0.0,만료시철수,23.0,만료시철수
406,강원,삼척시,정라동,51230540,129.187935452681,37.4389354279268,편의점,True,False,348,50,12,29.0,0.5951492537313433,-0.4048507462686567,즉시철수,0.0,즉시철수
407,강원,평창군,대관령면,51760380,128.684010024799,37.6592458053364,편의점,True,True,816,45,29,28.137931034482758,0.5774575398867731,-0.42254246011322694,즉시철수,0.0,즉시철수
408,강원,삼척시,도계읍,51230250,129.046720153117,37.238426504228,편의점,True,False,480,59,13,36.92307692307692,0.7577497129735935,-0.2422502870264065,즉시철수,0.0,즉시철수
409,강원,평창군,진부면,51760360,128.558331990506,37.6366762941488,편의점,True,True,717,76,11,65.18181818181819,1.3376865671641793,0.33768656716417933,유지,81.0,유지
410,강원,화천군,사내면,51790340,127.513751635758,38.0704736077449,편의점,True,True,456,34,7,65.14285714285714,1.3368869936034113,0.33688699360341134,유지,81.0,유지
411,강원,삼척시,도계읍,51230250,129.04681071605,37.2334430103734,편의점,True,False,480,59,13,36.92307692307692,0.7577497129735935,-0.2422502870264065,즉시철수,0.0,즉시철수
412,강원,홍천군,홍천읍,51720250,127.882026637735,37.6855301866415,편의점,True,True,2611,332,41,63.68292682926829,1.3069257371678193,0.30692573716781935,유지,76.0,유지
413,강원,영월군,영월읍,51750250,128.456591004816,37.1771440544488,편의점,True,True,1678,154,34,49.35294117647059,1.01284021071115,0.012840210711150046,만료시철수,25.0,만료시철수
414,강원,평창군,진부면,51760360,128.566507236246,37.6451175300894,편의점,True,True,717,76,11,65.18181818181819,1.3376865671641793,0.33768656716417933,유지,81.0,유지
415,강원,양구군,양구읍,51800250,127.990746866246,38.1046271224478,편의점,True,True,1103,127,16,68.9375,1.4147621268656716,0.4147621268656716,유지,92.0,유지
416,강원,횡성군,횡성읍,51730250,127.975023701505,37.4599720545496,편의점,True,True,1511,165,22,68.68181818181819,1.4095149253731345,0.4095149253731345,유지,91.0,유지
417,강원,홍천군,화촌면,51720310,127.939136496714,37.7372898341183,편의점,True,True,235,8,3,78.33333333333333,1.6075870646766168,0.6075870646766168,유지,117.0,유지
418,강원,횡성군,둔내면,51730330,128.238573697684,37.4983977730916,편의점,True,True,554,34,18,30.77777777777778,0.6316334991708126,-0.3683665008291874,즉시철수,0.0,즉시철수
419,강원,평창군,대관령면,51760380,128.709634362711,37.671237151883,편의점,True,True,816,45,29,28.137931034482758,0.5774575398867731,-0.42254246011322694,즉시철수,0.0,즉시철수
420,강원,태백시,황연동,51190525,128.986714314184,37.1781333033343,편의점,True,False,282,47,6,47.0,0.9645522388059702,-0.035447761194029814,만료시철수,15.0,만료시철수
421,강원,홍천군,홍천읍,51720250,127.856252553016,37.6741879534287,편의점,True,True,2611,332,41,63.68292682926829,1.3069257371678193,0.30692573716781935,유지,76.0,유지
422,강원,양양군,강현면,51830350,128.630684095946,38.1215036426484,편의점,True,True,676,23,20,33.8,0.6936567164179104,-0.3063432835820896,즉시철수,0.0,즉시철수
423,강원,고성군,토성면,51820330,128.567980543917,38.2461662692908,편의점,True,True,897,32,34,26.38235294117647,0.5414288849868306,-0.4585711150131694,즉시철수,0.0,즉시철수
424,강원,인제군,남면,51810310,128.07959636864,37.9681349680687,편의점,False,True,290,18,9,32.22222222222222,0.6612769485903814,-0.33872305140961856,즉시철수,0.0,
425,강원,삼척시,도계읍,51230250,129.038571753227,37.1839548176204,편의점,True,False,480,59,13,36.92307692307692,0.7577497129735935,-0.2422502870264065,즉시철수,0.0,즉시철수
426,강원,철원군,갈말읍,51780256,127.287780019331,38.155461127003,편의점,True,True,836,80,17,49.1764705882353,1.0092186128182616,0.00921861281826164,만료시철수,24.0,만료시철수
427,강원,삼척시,도계읍,51230250,129.047267392276,37.2328315161429,편의점,True,False,480,59,13,36.92307692307692,0.7577497129735935,-0.2422502870264065,즉시철수,0.0,즉시철수
428,강원,철원군,김화읍,51780253,127.419603814992,38.2489011370634,편의점,True,True,102,6,4,25.5,0.523320895522388,-0.47667910447761197,즉시철수,0.0,즉시철수
429,강원,양구군,양구읍,51800250,127.985481981755,38.1082028545646,편의점,True,True,1103,127,16,68.9375,1.4147621268656716,0.4147621268656716,유지,92.0,유지
430,강원,정선군,고한읍,51770253,128.849014417554,37.2048590775251,편의점,True,True,533,30,19,28.05263157894737,0.5757069913589945,-0.4242930086410055,즉시철수,0.0,즉시철수
431,강원,영월군,상동읍,51750253,128.824990666877,37.1253190211407,편의점,True,True,50,3,1,50.0,1.0261194029850746,0.026119402985074647,만료시철수,28.0,만료시철수
432,강원,홍천군,홍천읍,51720250,127.907942586568,37.7060012290283,편의점,True,True,2611,332,41,63.68292682926829,1.3069257371678193,0.30692573716781935,유지,76.0,유지
433,강원,고성군,토성면,51820330,128.559787549996,38.2572473603238,편의점,True,True,897,32,34,26.38235294117647,0.5414288849868306,-0.4585711150131694,즉시철수,0.0,즉시철수
434,강원,양양군,강현면,51830350,128.608820455164,38.1576759222103,편의점,True,True,676,23,20,33.8,0.6936567164179104,-0.3063432835820896,즉시철수,0.0,즉시철수
435,강원,고성군,토성면,51820330,128.559281112043,38.2592088524996,편의점,True,True,897,32,34,26.38235294117647,0.5414288849868306,-0.4585711150131694,즉시철수,0.0,즉시철수
436,강원,정선군,사북읍,51770256,128.817955258904,37.2271153547076,편의점,True,True,511,44,25,20.44,0.41947761194029853,-0.5805223880597015,즉시철수,0.0,즉시철수
437,강원,삼척시,남양동,51230510,129.171700914291,37.4459732859656,편의점,True,False,918,103,19,48.31578947368421,0.9915553809897879,-0.008444619010212095,만료시철수,21.0,만료시철수
438,강원,홍천군,홍천읍,51720250,127.850529465876,37.6693191640352,편의점,True,True,2611,332,41,63.68292682926829,1.3069257371678193,0.30692573716781935,유지,76.0,유지
439,강원,태백시,문곡소도동,51190585,128.978435878686,37.1400191627058,편의점,True,False,184,21,6,30.666666666666668,0.6293532338308458,-0.37064676616915415,즉시철수,0.0,즉시철수
440,강원,철원군,동송읍,51780259,127.220406794996,38.2007149707899,편의점,True,True,1177,125,22,53.5,1.0979477611940298,0.09794776119402981,만료시철수,41.0,만료시철수
441,강원,태백시,삼수동,51190535,128.988432555274,37.1749603019323,편의점,True,False,523,63,11,47.54545454545455,0.9757462686567164,-0.02425373134328357,만료시철수,18.0,만료시철수
442,강원,고성군,토성면,51820330,128.511110147842,38.2380303957957,편의점,True,True,897,32,34,26.38235294117647,0.5414288849868306,-0.4585711150131694,즉시철수,0.0,즉시철수
443,강원,횡성군,공근면,51730360,127.929856933213,37.5746695190265,편의점,True,True,101,6,4,25.25,0.5181902985074627,-0.4818097014925373,즉시철수,0.0,즉시철수
444,강원,철원군,서면,51780310,127.4394641294,38.2403240877879,편의점,True,True,508,60,9,56.44444444444444,1.158374792703151,0.1583747927031509,유지,52.0,만료시철수
445,강원,양구군,양구읍,51800250,127.988577934358,38.1001950377037,편의점,True,True,1103,127,16,68.9375,1.4147621268656716,0.4147621268656716,유지,92.0,유지
446,강원,영월군,한반도면,51750355,128.328289506202,37.2351708581525,편의점,True,True,150,12,2,75.0,1.539179104477612,0.539179104477612,유지,109.0,유지
447,강원,태백시,삼수동,51190535,128.990681568477,37.1735711639362,편의점,True,False,523,63,11,47.54545454545455,0.9757462686567164,-0.02425373134328357,만료시철수,18.0,만료시철수
448,강원,태백시,상장동,51190540,128.990593601229,37.1607797379455,편의점,True,False,641,82,17,37.705882352941174,0.7738147497805091,-0.22618525021949087,즉시철수,0.0,즉시철수
449,강원,삼척시,교동,51230530,129.17113497818,37.4658652920197,편의점,True,False,587,54,18,32.611111111111114,0.6692578772802654,-0.3307421227197346,즉시철수,0.0,즉시철수
450,강원,철원군,철원읍,51780250,127.199836926387,38.255940495236,편의점,True,True,181,16,5,36.2,0.7429104477611941,-0.2570895522388059,즉시철수,0.0,즉시철수
451,강원,정선군,신동읍,51770259,128.670169129726,37.2158231813692,편의점,True,True,187,18,3,62.333333333333336,1.279228855721393,0.2792288557213931,유지,72.0,유지
452,강원,삼척시,근덕면,51230310,129.225257984826,37.3815394404997,편의점,True,False,570,17,17,33.529411764705884,0.6881035996488148,-0.31189640035118515,즉시철수,0.0,즉시철수
453,강원,평창군,대관령면,51760380,128.710636407333,37.6744027150364,편의점,True,True,816,45,29,28.137931034482758,0.5774575398867731,-0.42254246011322694,즉시철수,0.0,즉시철수
454,강원,삼척시,정라동,51230540,129.190674295856,37.4391008760781,편의점,True,False,348,50,12,29.0,0.5951492537313433,-0.4048507462686567,즉시철수,0.0,즉시철수
455,강원,태백시,문곡소도동,51190585,128.948902022783,37.1170126180154,편의점,True,False,184,21,6,30.666666666666668,0.6293532338308458,-0.37064676616915415,즉시철수,0.0,즉시철수
456,강원,양양군,손양면,51830320,128.660283288563,38.0896412636228,편의점,True,True,289,9,9,32.111111111111114,0.6589966832504147,-0.3410033167495853,즉시철수,0.0,즉시철수
457,강원,횡성군,횡성읍,51730250,127.98963936209,37.4858076417059,편의점,True,True,1511,165,22,68.68181818181819,1.4095149253731345,0.4095149253731345,유지,91.0,유지
458,강원,정선군,사북읍,51770256,128.816108440473,37.22715270703,편의점,True,True,511,44,25,20.44,0.41947761194029853,-0.5805223880597015,즉시철수,0.0,즉시철수
459,강원,정선군,고한읍,51770253,128.826344878916,37.2087334912573,편의점,True,True,533,30,19,28.05263157894737,0.5757069913589945,-0.4242930086410055,즉시철수,0.0,즉시철수
460,강원,영월군,영월읍,51750250,128.47372132918,37.1930145652891,편의점,True,True,1678,154,34,49.35294117647059,1.01284021071115,0.012840210711150046,만료시철수,25.0,만료시철수
461,강원,정선군,고한읍,51770253,128.850974757036,37.2025761431311,편의점,True,True,533,30,19,28.05263157894737,0.5757069913589945,-0.4242930086410055,즉시철수,0.0,즉시철수
462,강원,삼척시,남양동,51230510,129.170120617046,37.4444618822499,편의점,True,False,918,103,19,48.31578947368421,0.9915553809897879,-0.008444619010212095,만료시철수,21.0,만료시철수
463,강원,철원군,갈말읍,51780256,127.302694037907,38.1862794707584,편의점,True,True,836,80,17,49.1764705882353,1.0092186128182616,0.00921861281826164,만료시철수,24.0,만료시철수
464,강원,양양군,강현면,51830350,128.622943698107,38.1293309090921,편의점,True,True,676,23,20,33.8,0.6936567164179104,-0.3063432835820896,즉시철수,0.0,즉시철수
465,강원,고성군,토성면,51820330,128.555804641301,38.2563724083264,편의점,True,True,897,32,34,26.38235294117647,0.5414288849868306,-0.4585711150131694,즉시철수,0.0,즉시철수
466,강원,영월군,영월읍,51750250,128.47602407441,37.1811381029439,편의점,True,True,1678,154,34,49.35294117647059,1.01284021071115,0.012840210711150046,만료시철수,25.0,만료시철수
467,강원,철원군,서면,51780310,127.437972035479,38.2391314863022,편의점,True,True,508,60,9,56.44444444444444,1.158374792703151,0.1583747927031509,유지,52.0,만료시철수
468,강원,평창군,용평면,51760350,128.432191904934,37.5648594773102,편의점,True,True,261,16,6,43.5,0.8927238805970149,-0.10727611940298509,만료시철수,-0.0,즉시철수
469,강원,정선군,사북읍,51770256,128.812793140384,37.2275008200491,편의점,True,True,511,44,25,20.44,0.41947761194029853,-0.5805223880597015,즉시철수,0.0,즉시철수
470,강원,홍천군,서면,51720370,127.697258455001,37.6829923966849,편의점,True,True,754,15,15,50.266666666666666,1.031592039800995,0.03159203980099501,만료시철수,29.0,만료시철수
471,강원,양양군,현남면,51830340,128.760733160036,37.9721349433109,편의점,True,True,534,11,14,38.142857142857146,0.7827825159914713,-0.2172174840085287,즉시철수,0.0,즉시철수
472,강원,철원군,철원읍,51780250,127.218257110975,38.2110522671776,편의점,True,True,181,16,5,36.2,0.7429104477611941,-0.2570895522388059,즉시철수,0.0,즉시철수
473,강원,평창군,대관령면,51760380,128.663930262156,37.6628100554682,편의점,True,True,816,45,29,28.137931034482758,0.5774575398867731,-0.42254246011322694,즉시철수,0.0,즉시철수
474,강원,고성군,현내면,51820310,128.41935968294,38.5108326439632,편의점,True,True,208,8,6,34.666666666666664,0.7114427860696517,-0.2885572139303483,즉시철수,0.0,즉시철수
475,강원,양양군,서면,51830310,128.45377476171,38.0771717899223,편의점,True,True,249,3,3,83.0,1.703358208955224,0.7033582089552239,유지,129.0,유지
476,강원,삼척시,성내동,51230570,129.163331974254,37.4409920164862,편의점,True,False,651,75,11,59.18181818181818,1.2145522388059702,0.21455223880597019,유지,61.0,유지
477,강원,인제군,인제읍,51810250,128.168236685868,38.0672858125447,편의점,False,True,931,84,15,62.06666666666667,1.2737562189054727,0.27375621890547275,유지,71.0,
478,강원,평창군,대관령면,51760380,128.709878281601,37.6660625765942,편의점,True,True,816,45,29,28.137931034482758,0.5774575398867731,-0.42254246011322694,즉시철수,0.0,즉시철수
479,강원,횡성군,서원면,51730370,127.837489465363,37.4656308931827,편의점,True,True,141,20,1,141.0,2.8936567164179103,1.8936567164179103,유지,235.0,유지
480,강원,영월군,영월읍,51750250,128.466056886338,37.1868659318006,편의점,True,True,1678,154,34,49.35294117647059,1.01284021071115,0.012840210711150046,만료시철수,25.0,만료시철수
481,강원,영월군,영월읍,51750250,128.456065258992,37.1949177430537,편의점,True,True,1678,154,34,49.35294117647059,1.01284021071115,0.012840210711150046,만료시철수,25.0,만료시철수
482,강원,양양군,현남면,51830340,128.7590019652,37.9735030867882,편의점,True,True,534,11,14,38.142857142857146,0.7827825159914713,-0.2172174840085287,즉시철수,0.0,즉시철수
483,강원,영월군,영월읍,51750250,128.471142605793,37.1860640820776,편의점,True,True,1678,154,34,49.35294117647059,1.01284021071115,0.012840210711150046,만료시철수,25.0,만료시철수
484,강원,정선군,남면,51770320,128.775034387232,37.2441365030679,편의점,True,True,252,15,6,42.0,0.8619402985074627,-0.13805970149253732,즉시철수,0.0,즉시철수
485,강원,홍천군,홍천읍,51720250,127.905636024577,37.6925768403391,편의점,True,True,2611,332,41,63.68292682926829,1.3069257371678193,0.30692573716781935,유지,76.0,유지
486,강원,횡성군,둔내면,51730330,128.243737232188,37.4804145664864,편의점,True,True,554,34,18,30.77777777777778,0.6316334991708126,-0.3683665008291874,즉시철수,0.0,즉시철수
487,강원,삼척시,도계읍,51230250,129.096801360367,37.2240457269556,편의점,True,False,480,59,13,36.92307692307692,0.7577497129735935,-0.2422502870264065,즉시철수,0.0,즉시철수
488,강원,영월군,주천면,51750360,128.270135477225,37.2695688271154,편의점,True,True,293,20,5,58.6,1.2026119402985076,0.2026119402985076,유지,59.0,유지
489,강원,정선군,여량면,51770370,128.722245199587,37.4715876120378,편의점,True,True,154,13,2,77.0,1.580223880597015,0.580223880597015,유지,114.0,유지
490,강원,철원군,동송읍,51780259,127.2179122893,38.2064583388606,편의점,True,True,1177,125,22,53.5,1.0979477611940298,0.09794776119402981,만료시철수,41.0,만료시철수
491,강원,횡성군,안흥면,51730320,128.156676294436,37.4122670529617,편의점,True,True,134,12,1,134.0,2.75,1.75,유지,224.0,유지
492,강원,삼척시,남양동,51230510,129.16594757072,37.4423674282017,편의점,True,False,918,103,19,48.31578947368421,0.9915553809897879,-0.008444619010212095,만료시철수,21.0,만료시철수
493,강원,양구군,해안면,51800340,128.145590594783,38.2900569730848,편의점,True,True,61,7,2,30.5,0.6259328358208955,-0.37406716417910446,즉시철수,0.0,즉시철수
494,강원,평창군,대관령면,51760380,128.705565829405,37.6509452074685,편의점,True,True,816,45,29,28.137931034482758,0.5774575398867731,-0.42254246011322694,즉시철수,0.0,즉시철수
495,강원,정선군,남면,51770320,128.740550381969,37.2676313053721,편의점,True,True,252,15,6,42.0,0.8619402985074627,-0.13805970149253732,즉시철수,0.0,즉시철수
496,강원,평창군,봉평면,51760340,128.35795338106,37.5639890828584,편의점,True,True,897,39,14,64.07142857142857,1.3148987206823028,0.31489872068230285,유지,77.0,유지
497,강원,태백시,황지동,51190515,128.99085236447,37.1719286408884,편의점,True,False,746,96,10,74.6,1.5309701492537313,0.5309701492537313,유지,108.0,유지
498,강원,홍천군,홍천읍,51720250,127.883137799505,37.690323934174,편의점,True,True,2611,332,41,63.68292682926829,1.3069257371678193,0.30692573716781935,유지,76.0,유지
499,강원,인제군,북면,51810320,128.202751436005,38.1228544680337,편의점,False,True,933,62,16,58.3125,1.1967117537313432,0.1967117537313432,유지,58.0,
500,강원,인제군,남면,51810310,128.080593439223,37.9678375260684,편의점,False,True,290,18,9,32.22222222222222,0.6612769485903814,-0.33872305140961856,즉시철수,0.0,
501,강원,철원군,서면,51780310,127.43001595113,38.243917585638,편의점,True,True,508,60,9,56.44444444444444,1.158374792703151,0.1583747927031509,유지,52.0,만료시철수
502,강원,삼척시,신기면,51230360,129.082126895913,37.3477431761615,편의점,True,False,57,1,1,57.0,1.169776119402985,0.16977611940298498,유지,54.0,만료시철수
503,강원,정선군,여량면,51770370,128.722245199587,37.4715876120378,편의점,True,True,154,13,2,77.0,1.580223880597015,0.580223880597015,유지,114.0,유지
504,강원,화천군,화천읍,51790250,127.707573442027,38.1033223780646,편의점,True,True,772,78,13,59.38461538461539,1.2187141216991964,0.21871412169919635,유지,62.0,유지
505,강원,홍천군,서면,51720370,127.601234262744,37.6909179631563,편의점,True,True,754,15,15,50.266666666666666,1.031592039800995,0.03159203980099501,만료시철수,29.0,만료시철수
506,강원,태백시,삼수동,51190535,128.98170139641,37.1763073540464,편의점,True,False,523,63,11,47.54545454545455,0.9757462686567164,-0.02425373134328357,만료시철수,18.0,만료시철수
507,강원,고성군,토성면,51820330,128.512769001237,38.2409186657925,편의점,True,True,897,32,34,26.38235294117647,0.5414288849868306,-0.4585711150131694,즉시철수,0.0,즉시철수
508,강원,고성군,토성면,51820330,128.504577379595,38.2097744949267,편의점,True,True,897,32,34,26.38235294117647,0.5414288849868306,-0.4585711150131694,즉시철수,0.0,즉시철수
509,강원,영월군,영월읍,51750250,128.482235611597,37.1838085118418,편의점,True,True,1678,154,34,49.35294117647059,1.01284021071115,0.012840210711150046,만료시철수,25.0,만료시철수
510,강원,삼척시,교동,51230530,129.162350989399,37.4512615985321,편의점,True,False,587,54,18,32.611111111111114,0.6692578772802654,-0.3307421227197346,즉시철수,0.0,즉시철수
511,강원,태백시,상장동,51190540,128.983379113017,37.1612430913404,편의점,True,False,641,82,17,37.705882352941174,0.7738147497805091,-0.22618525021949087,즉시철수,0.0,즉시철수
512,강원,삼척시,원덕읍,51230253,129.344916773401,37.2301111374931,편의점,True,False,482,37,9,53.55555555555556,1.0990878938640134,0.0990878938640134,만료시철수,41.0,만료시철수
513,강원,고성군,간성읍,51820250,128.471574025869,38.3785551668593,편의점,True,True,530,45,6,88.33333333333333,1.8128109452736318,0.8128109452736318,유지,141.0,유지
514,강원,홍천군,남면,51720360,127.768344804089,37.6165641822971,편의점,True,True,299,22,12,24.916666666666668,0.5113495024875622,-0.48865049751243783,즉시철수,0.0,즉시철수
515,강원,양양군,현남면,51830340,128.766541996294,37.9590578636018,편의점,True,True,534,11,14,38.142857142857146,0.7827825159914713,-0.2172174840085287,즉시철수,0.0,즉시철수
516,강원,고성군,토성면,51820330,128.547223353254,38.2902122240245,편의점,True,True,897,32,34,26.38235294117647,0.5414288849868306,-0.4585711150131694,즉시철수,0.0,즉시철수
517,강원,평창군,봉평면,51760340,128.318211983145,37.5945487364523,편의점,True,True,897,39,14,64.07142857142857,1.3148987206823028,0.31489872068230285,유지,77.0,유지
518,강원,평창군,대관령면,51760380,128.70268949363,37.6649053677699,편의점,True,True,816,45,29,28.137931034482758,0.5774575398867731,-0.42254246011322694,즉시철수,0.0,즉시철수
519,강원,태백시,삼수동,51190535,128.984953499149,37.1762438904045,편의점,True,False,523,63,11,47.54545454545455,0.9757462686567164,-0.02425373134328357,만료시철수,18.0,만료시철수
520,강원,홍천군,서면,51720370,127.687294263713,37.6523280203211,편의점,True,True,754,15,15,50.266666666666666,1.031592039800995,0.03159203980099501,만료시철수,29.0,만료시철수
521,강원,철원군,동송읍,51780259,127.221740471225,38.2038025355591,편의점,True,True,1177,125,22,53.5,1.0979477611940298,0.09794776119402981,만료시철수,41.0,만료시철수
522,강원,삼척시,성내동,51230570,129.16337978984,37.443828805556,편의점,True,False,651,75,11,59.18181818181818,1.2145522388059702,0.21455223880597019,유지,61.0,유지
523,강원,태백시,황지동,51190515,128.995110759479,37.1711813116018,편의점,True,False,746,96,10,74.6,1.5309701492537313,0.5309701492537313,유지,108.0,유지
524,강원,양양군,강현면,51830350,128.615956894557,38.1377868867283,편의점,True,True,676,23,20,33.8,0.6936567164179104,-0.3063432835820896,즉시철수,0.0,즉시철수
525,강원,고성군,거진읍,51820253,128.454922465983,38.4464220652344,편의점,True,True,502,43,8,62.75,1.2877798507462688,0.2877798507462688,유지,73.0,유지
526,강원,양구군,양구읍,51800250,127.989162465944,38.1071899652008,편의점,True,True,1103,127,16,68.9375,1.4147621268656716,0.4147621268656716,유지,92.0,유지
527,강원,삼척시,원덕읍,51230253,129.336519578842,37.1752083345144,편의점,True,False,482,37,9,53.55555555555556,1.0990878938640134,0.0990878938640134,만료시철수,41.0,만료시철수
528,강원,철원군,갈말읍,51780256,127.308159760966,38.1452202082449,편의점,True,True,836,80,17,49.1764705882353,1.0092186128182616,0.00921861281826164,만료시철수,24.0,만료시철수
529,강원,고성군,죽왕면,51820320,128.532159790424,38.3157767016674,편의점,True,True,494,15,17,29.058823529411764,0.5963564530289728,-0.4036435469710272,즉시철수,0.0,즉시철수
530,강원,삼척시,원덕읍,51230253,129.338647920081,37.1901925115217,편의점,True,False,482,37,9,53.55555555555556,1.0990878938640134,0.0990878938640134,만료시철수,41.0,만료시철수
531,강원,정선군,신동읍,51770259,128.641229008267,37.2106239159362,편의점,True,True,187,18,3,62.333333333333336,1.279228855721393,0.2792288557213931,유지,72.0,유지
532,강원,평창군,평창읍,51760250,128.39029384523,37.3677839096303,편의점,True,True,619,60,8,77.375,1.587919776119403,0.587919776119403,유지,115.0,유지
533,강원,삼척시,남양동,51230510,129.168371659737,37.4398456358005,편의점,True,False,918,103,19,48.31578947368421,0.9915553809897879,-0.008444619010212095,만료시철수,21.0,만료시철수
534,강원,영월군,김삿갓면,51750325,128.543299199956,37.1177894527524,편의점,True,True,179,2,3,59.666666666666664,1.224502487562189,0.22450248756218905,유지,63.0,유지
535,강원,양양군,현남면,51830340,128.759466791223,37.9715233163713,편의점,True,True,534,11,14,38.142857142857146,0.7827825159914713,-0.2172174840085287,즉시철수,0.0,즉시철수
536,강원,평창군,봉평면,51760340,128.333773506556,37.5764003289426,편의점,True,True,897,39,14,64.07142857142857,1.3148987206823028,0.31489872068230285,유지,77.0,유지
537,강원,정선군,정선읍,51770250,128.664769119706,37.3813829448505,편의점,True,True,874,88,13,67.23076923076923,1.379735935706085,0.379735935706085,유지,87.0,유지
538,강원,철원군,동송읍,51780259,127.216265361779,38.2093622693702,편의점,True,True,1177,125,22,53.5,1.0979477611940298,0.09794776119402981,만료시철수,41.0,만료시철수
539,강원,삼척시,근덕면,51230310,129.270997754382,37.317799829786,편의점,True,False,570,17,17,33.529411764705884,0.6881035996488148,-0.31189640035118515,즉시철수,0.0,즉시철수
540,강원,홍천군,두촌면,51720320,127.988168663537,37.7996208027534,편의점,True,True,113,7,2,56.5,1.1595149253731343,0.15951492537313428,유지,52.0,만료시철수
541,강원,철원군,서면,51780310,127.44372191614,38.2436143191716,편의점,True,True,508,60,9,56.44444444444444,1.158374792703151,0.1583747927031509,유지,52.0,만료시철수
542,강원,태백시,황연동,51190525,128.985650688733,37.1805115176943,편의점,True,False,282,47,6,47.0,0.9645522388059702,-0.035447761194029814,만료시철수,15.0,만료시철수
543,강원,삼척시,근덕면,51230310,129.216673179228,37.3951593604479,편의점,True,False,570,17,17,33.529411764705884,0.6881035996488148,-0.31189640035118515,즉시철수,0.0,즉시철수
544,강원,홍천군,화촌면,51720310,127.964459969568,37.7689424090785,편의점,True,True,235,8,3,78.33333333333333,1.6075870646766168,0.6075870646766168,유지,117.0,유지
545,강원,고성군,간성읍,51820250,128.472478808799,38.3791563494478,편의점,True,True,530,45,6,88.33333333333333,1.8128109452736318,0.8128109452736318,유지,141.0,유지
546,강원,양구군,국토정중앙면,51800315,127.991937002118,38.0695276676607,편의점,True,True,133,15,3,44.333333333333336,0.9098258706467662,-0.09017412935323377,만료시철수,4.0,즉시철수
547,강원,철원군,동송읍,51780259,127.222319928432,38.2103869898453,편의점,True,True,1177,125,22,53.5,1.0979477611940298,0.09794776119402981,만료시철수,41.0,만료시철수
548,강원,횡성군,횡성읍,51730250,127.98772618401,37.4942117080343,편의점,True,True,1511,165,22,68.68181818181819,1.4095149253731345,0.4095149253731345,유지,91.0,유지
