sido_short,sigungu,dong,dong_code,is_decline_area,is_gun,n_stores,diversity,share_과학·기술,share_교육,share_보건의료,share_부동산,share_소매,share_수리·개인,share_숙박,share_시설관리·임대,share_예술·스포츠,share_음식,n_personal,chain_share,lon,lat,n_convenience,has_convenience,n_pharmacy,has_pharmacy,n_clinic,has_clinic,n_gas,has_gas,cluster
경북,성주군,대가면,47840360,True,True,61,0.9064400465446104,0.06557377049180328,0.03278688524590164,0.0,0.01639344262295082,0.32786885245901637,0.06557377049180328,0.08196721311475409,0.04918032786885246,0.0,0.36065573770491804,4,0.03278688524590164,128.228495839723,35.9103094953794,1,True,0,False,0,False,2,True,0
경북,성주군,벽진면,47840370,True,True,76,0.8261857237950595,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.0,0.11842105263157894,0.06578947368421052,0.07894736842105263,0.02631578947368421,0.039473684210526314,0.631578947368421,5,0.0,128.21666417982,35.948530990978,0,False,0,False,1,True,0,False,2
경북,성주군,선남면,47840310,True,True,299,0.803513614691437,0.08361204013377926,0.010033444816053512,0.0033444816053511705,0.06354515050167224,0.3076923076923077,0.07023411371237458,0.04013377926421405,0.04013377926421405,0.030100334448160536,0.3511705685618729,21,0.023411371237458192,128.366176411721,35.8894099087958,11,True,1,True,0,False,7,True,1
경북,성주군,성주읍,47840250,True,True,1095,0.8157531286670966,0.07945205479452055,0.0228310502283105,0.0091324200913242,0.0319634703196347,0.2867579908675799,0.12420091324200913,0.011872146118721462,0.04200913242009133,0.031050228310502283,0.3607305936073059,136,0.024657534246575342,128.286528392971,35.9189991627094,20,True,12,True,2,True,10,True,1
경북,성주군,수륜면,47840330,True,True,129,0.7388376395958727,0.023255813953488372,0.03875968992248062,0.0,0.0,0.15503875968992248,0.03875968992248062,0.24806201550387597,0.03875968992248062,0.007751937984496124,0.4496124031007752,5,0.007751937984496124,128.173719808554,35.8089552398909,1,True,0,False,0,False,2,True,2
경북,성주군,용암면,47840320,True,True,90,0.8542264698577716,0.07777777777777778,0.011111111111111112,0.0,0.03333333333333333,0.3888888888888889,0.044444444444444446,0.022222222222222223,0.044444444444444446,0.022222222222222223,0.35555555555555557,4,0.044444444444444446,128.337410638513,35.83723461764365,1,True,0,False,0,False,2,True,0
경북,성주군,월항면,47840390,True,True,98,0.8595943990556035,0.04081632653061224,0.030612244897959183,0.0,0.02040816326530612,0.2755102040816326,0.061224489795918366,0.02040816326530612,0.07142857142857142,0.030612244897959183,0.4489795918367347,6,0.0,128.3140550115945,35.95073398305735,3,True,0,False,0,False,6,True,0
경북,성주군,초전면,47840380,True,True,214,0.7797114786172512,0.03271028037383177,0.0,0.0,0.004672897196261682,0.19158878504672897,0.11214953271028037,0.02336448598130841,0.028037383177570093,0.02336448598130841,0.5841121495327103,24,0.037383177570093455,128.26379739242998,35.97236546653845,4,True,3,True,0,False,5,True,1
경북,안동시,강남동,47170690,True,False,648,0.8231360005723277,0.08950617283950617,0.07098765432098765,0.004629629629629629,0.010802469135802469,0.19753086419753085,0.15895061728395063,0.038580246913580245,0.038580246913580245,0.040123456790123455,0.35030864197530864,103,0.07716049382716049,128.733792681179,36.54990361059765,10,True,9,True,1,True,6,True,1
경북,안동시,길안면,47170390,True,False,107,0.8089597755480024,0.018691588785046728,0.0,0.0,0.028037383177570093,0.16822429906542055,0.11214953271028037,0.056074766355140186,0.009345794392523364,0.037383177570093455,0.5700934579439252,12,0.0,128.892798348943,36.4573052322536,1,True,1,True,0,False,1,True,2
경북,안동시,남선면,47170370,True,False,57,0.8926964708062116,0.07017543859649122,0.03508771929824561,0.0,0.0,0.38596491228070173,0.05263157894736842,0.017543859649122806,0.08771929824561403,0.05263157894736842,0.2982456140350877,3,0.017543859649122806,128.768838437514,36.5248031435934,0,False,0,False,0,False,1,True,0
경북,안동시,남후면,47170360,True,False,68,0.8474044904957945,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.4117647058823529,0.04411764705882353,0.07352941176470588,0.058823529411764705,0.07352941176470588,0.25,3,0.014705882352941176,128.677204442992,36.5199975109031,0,False,0,False,0,False,2,True,0
경북,안동시,녹전면,47170430,True,False,19,0.9301925533419033,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.05263157894736842,0.0,0.0,0.42105263157894735,0,0.05263157894736842,128.773829734633,36.7426179601795,0,False,0,False,0,False,0,False,0
경북,안동시,도산면,47170420,True,False,111,0.8196725695446921,0.018018018018018018,0.036036036036036036,0.0,0.0,0.32432432432432434,0.02702702702702703,0.15315315315315314,0.02702702702702703,0.09009009009009009,0.32432432432432434,3,0.02702702702702703,128.83255164067,36.7354828817895,1,True,0,False,0,False,2,True,2
경북,안동시,명륜동,47170520,True,False,252,0.881246865963059,0.12301587301587301,0.027777777777777776,0.0,0.011904761904761904,0.23015873015873015,0.17063492063492064,0.03571428571428571,0.06349206349206349,0.05555555555555555,0.28174603174603174,43,0.031746031746031744,128.73259950759598,36.57572665885155,3,True,1,True,0,False,3,True,1
경북,안동시,북후면,47170320,True,False,94,0.8733434486851775,0.05319148936170213,0.02127659574468085,0.0,0.0,0.26595744680851063,0.0851063829787234,0.05319148936170213,0.031914893617021274,0.010638297872340425,0.4787234042553192,8,0.0,128.7019116129615,36.6837421643373,1,True,0,False,0,False,2,True,0
경북,안동시,서구동,47170585,True,False,1008,0.8195026608613105,0.054563492063492064,0.037698412698412696,0.011904761904761904,0.015873015873015872,0.3878968253968254,0.0992063492063492,0.0248015873015873,0.0248015873015873,0.017857142857142856,0.3253968253968254,100,0.06646825396825397,128.722887029228,36.5650923092473,8,True,12,True,10,True,1,True,1
경북,안동시,서후면,47170330,True,False,131,0.8275136753392374,0.04580152671755725,0.04580152671755725,0.007633587786259542,0.0,0.3053435114503817,0.04580152671755725,0.10687022900763359,0.06870229007633588,0.030534351145038167,0.3435114503816794,6,0.030534351145038167,128.663816111594,36.6124422720704,2,True,0,False,0,False,4,True,0
경북,안동시,송하동,47170660,True,False,484,0.8340697844606365,0.07231404958677685,0.05991735537190083,0.010330578512396695,0.02066115702479339,0.2727272727272727,0.16322314049586778,0.006198347107438017,0.04132231404958678,0.04132231404958678,0.3119834710743802,79,0.05991735537190083,128.69622693638598,36.5724212716162,16,True,4,True,3,True,7,True,1
경북,안동시,안기동,47170630,True,False,223,0.8980462277120815,0.09417040358744394,0.02242152466367713,0.004484304932735426,0.004484304932735426,0.3183856502242152,0.21076233183856502,0.017937219730941704,0.08071748878923767,0.03139013452914798,0.21524663677130046,47,0.053811659192825115,128.717851602518,36.5757469736113,4,True,0,False,0,False,3,True,1
경북,안동시,예안면,47170410,True,False,25,0.9130554891039036,0.0,0.0,0.0,0.0,0.36,0.16,0.08,0.04,0.0,0.36,4,0.0,128.885616537604,36.6614097782676,0,False,0,False,0,False,0,False,0
경북,안동시,옥동,47170650,True,False,1253,0.7706486384655811,0.034317637669592976,0.053471667996807665,0.0111731843575419,0.015163607342378291,0.20989624900239426,0.13886671987230648,0.013567438148443736,0.013567438148443736,0.0670391061452514,0.4429369513168396,174,0.08379888268156424,128.699987881716,36.5631440255598,26,True,10,True,13,True,7,True,1
경북,안동시,와룡면,47170310,True,False,127,0.8564988826822142,0.047244094488188976,0.07086614173228346,0.0,0.015748031496062992,0.2755905511811024,0.047244094488188976,0.1889763779527559,0.06299212598425197,0.047244094488188976,0.2440944881889764,6,0.007874015748031496,128.768703283979,36.6156608272229,1,True,0,False,0,False,2,True,0
경북,안동시,용상동,47170555,True,False,1114,0.8336861024854018,0.06552962298025135,0.06014362657091562,0.005385996409335727,0.019748653500897665,0.21543985637342908,0.1400359066427289,0.02244165170556553,0.05475763016157989,0.04937163375224417,0.36714542190305205,156,0.059245960502693,128.7541064510575,36.5568189978031,24,True,5,True,4,True,9,True,1
경북,안동시,일직면,47170350,True,False,95,0.8572793200292828,0.021052631578947368,0.021052631578947368,0.0,0.021052631578947368,0.3368421052631579,0.08421052631578947,0.08421052631578947,0.06315789473684211,0.021052631578947368,0.3473684210526316,8,0.021052631578947368,128.659613631231,36.4751726610286,1,True,0,False,0,False,4,True,0
경북,안동시,임동면,47170400,True,False,44,0.8647954787854495,0.022727272727272728,0.045454545454545456,0.0,0.0,0.3409090909090909,0.06818181818181818,0.25,0.06818181818181818,0.0,0.20454545454545456,3,0.0,128.91955317821999,36.56665851502135,0,False,0,False,0,False,1,True,0
경북,안동시,임하면,47170380,True,False,73,0.864275020500708,0.0821917808219178,0.0410958904109589,0.0136986301369863,0.0,0.410958904109589,0.0547945205479452,0.1917808219178082,0.0410958904109589,0.0,0.1643835616438356,4,0.0410958904109589,128.852434350427,36.5162449349211,0,False,0,False,0,False,2,True,0
경북,안동시,중구동,47170510,True,False,1403,0.7816499174250198,0.08054169636493229,0.021382751247327157,0.007127583749109052,0.004989308624376337,0.3884533143264433,0.09764789736279401,0.04989308624376337,0.039201710620099785,0.022095509622238062,0.2886671418389166,137,0.13257305773342837,128.730798924212,36.56514162301,15,True,17,True,6,True,2,True,1
경북,안동시,태화동,47170600,True,False,845,0.8320853167473641,0.08994082840236686,0.03431952662721893,0.002366863905325444,0.021301775147928994,0.2118343195266272,0.1680473372781065,0.054437869822485205,0.06153846153846154,0.02603550295857988,0.3301775147928994,142,0.046153846153846156,128.712715162044,36.5651424603217,12,True,3,True,1,True,1,True,1
경북,안동시,평화동,47170620,True,False,221,0.8838632011628537,0.11764705882352941,0.058823529411764705,0.004524886877828055,0.03167420814479638,0.2398190045248869,0.18099547511312217,0.02262443438914027,0.06334841628959276,0.02262443438914027,0.2579185520361991,40,0.07239819004524888,128.714226804123,36.5703409396456,4,True,2,True,1,True,0,False,1
경북,안동시,풍산읍,47170250,True,False,446,0.8508497637038516,0.08071748878923767,0.020179372197309416,0.004484304932735426,0.017937219730941704,0.27802690582959644,0.1031390134529148,0.06502242152466367,0.04932735426008968,0.017937219730941704,0.3632286995515695,46,0.03587443946188341,128.57416792810199,36.5796910650606,7,True,2,True,0,False,5,True,1
경북,안동시,풍천면,47170340,True,False,614,0.8037555932110249,0.07166123778501629,0.05537459283387622,0.0016286644951140066,0.035830618892508145,0.1742671009771987,0.08631921824104234,0.08469055374592833,0.05374592833876222,0.04723127035830619,0.38925081433224756,53,0.030944625407166124,128.500687318782,36.5733265719126,10,True,2,True,0,False,2,True,1
경북,영덕군,강구면,47770310,True,True,693,0.6817441457902168,0.01875901875901876,0.008658008658008658,0.004329004329004329,0.008658008658008658,0.22655122655122656,0.07647907647907648,0.13275613275613277,0.011544011544011544,0.030303030303030304,0.481962481962482,53,0.023088023088023088,129.384121058611,36.3591400484434,15,True,4,True,3,True,5,True,2
경북,영덕군,남정면,47770320,True,True,202,0.7195852640111292,0.009900990099009901,0.019801980198019802,0.0,0.0049504950495049506,0.2376237623762376,0.0297029702970297,0.3564356435643564,0.019801980198019802,0.01485148514851485,0.3069306930693069,6,0.034653465346534656,129.374780020505,36.2851941962115,11,True,2,True,0,False,5,True,2
경북,영덕군,달산면,47770330,True,True,31,0.812995581119594,0.0,0.06451612903225806,0.0,0.0,0.3548387096774194,0.06451612903225806,0.3548387096774194,0.0,0.03225806451612903,0.12903225806451613,2,0.03225806451612903,129.277009186309,36.3585648543995,0,False,0,False,0,False,0,False,2
경북,영덕군,병곡면,47770370,True,True,142,0.7036453086994143,0.028169014084507043,0.028169014084507043,0.0,0.02112676056338028,0.21830985915492956,0.04225352112676056,0.4084507042253521,0.014084507042253521,0.02112676056338028,0.21830985915492956,6,0.007042253521126761,129.41183405479552,36.6016937556512,1,True,0,False,0,False,3,True,2
경북,영덕군,영덕읍,47770250,True,True,950,0.8182634376756889,0.07684210526315789,0.02631578947368421,0.00631578947368421,0.021052631578947368,0.24421052631578946,0.14526315789473684,0.061052631578947365,0.04,0.03263157894736842,0.3463157894736842,138,0.08210526315789474,129.370275881315,36.4116729000757,10,True,9,True,4,True,4,True,1
경북,영덕군,영해면,47770360,True,True,588,0.7859084726873153,0.03571428571428571,0.01020408163265306,0.006802721088435374,0.01020408163265306,0.33163265306122447,0.11904761904761904,0.0391156462585034,0.022108843537414966,0.027210884353741496,0.3979591836734694,70,0.061224489795918366,129.40729808212,36.5395809951422,4,True,8,True,3,True,4,True,1
경북,영덕군,지품면,47770340,True,True,37,0.89153273361329,0.02702702702702703,0.05405405405405406,0.0,0.0,0.5135135135135135,0.05405405405405406,0.05405405405405406,0.0,0.05405405405405406,0.24324324324324326,2,0.0,129.281907984027,36.4475064698126,0,False,0,False,0,False,3,True,0
경북,영덕군,창수면,47770380,True,True,22,0.857541221298388,0.0,0.045454545454545456,0.0,0.0,0.2727272727272727,0.0,0.13636363636363635,0.045454545454545456,0.13636363636363635,0.36363636363636365,0,0.045454545454545456,129.3468008294745,36.553474808552295,0,False,0,False,0,False,0,False,2
경북,영덕군,축산면,47770350,True,True,173,0.7328014274218366,0.023121387283236993,0.011560693641618497,0.0,0.011560693641618497,0.3063583815028902,0.08670520231213873,0.09826589595375723,0.017341040462427744,0.017341040462427744,0.4277456647398844,15,0.005780346820809248,129.445703152992,36.507317945144,2,True,2,True,0,False,2,True,2
경북,영양군,석보면,47760350,True,True,59,0.8565865197863635,0.03389830508474576,0.0,0.0,0.0,0.3389830508474576,0.03389830508474576,0.0847457627118644,0.01694915254237288,0.05084745762711865,0.4406779661016949,2,0.01694915254237288,129.125582174562,36.5570070307367,0,False,0,False,0,False,1,True,0
경북,영양군,수비면,47760340,True,True,56,0.8762267491769673,0.017857142857142856,0.017857142857142856,0.0,0.017857142857142856,0.32142857142857145,0.05357142857142857,0.125,0.017857142857142856,0.017857142857142856,0.4107142857142857,3,0.0,129.2008800814935,36.76535750215025,0,False,0,False,0,False,2,True,0
경북,영양군,영양읍,47760250,True,True,504,0.823202315780116,0.06349206349206349,0.031746031746031744,0.001984126984126984,0.001984126984126984,0.3055555555555556,0.12103174603174603,0.015873015873015872,0.04563492063492063,0.037698412698412696,0.375,61,0.015873015873015872,129.11497260417,36.6641836260766,7,True,3,True,0,False,5,True,1
경북,영양군,일월면,47760330,True,True,30,0.8641843565827052,0.03333333333333333,0.0,0.0,0.0,0.43333333333333335,0.0,0.26666666666666666,0.03333333333333333,0.0,0.23333333333333334,0,0.0,129.123477064957,36.721992501753846,1,True,0,False,0,False,0,False,0
경북,영양군,입암면,47760310,True,True,73,0.8438920037371804,0.0547945205479452,0.0136986301369863,0.0,0.0,0.2328767123287671,0.0821917808219178,0.0821917808219178,0.0547945205479452,0.0273972602739726,0.4520547945205479,6,0.0136986301369863,129.089013803006,36.5966227371565,0,False,1,True,0,False,1,True,0
경북,영양군,청기면,47760320,True,True,20,0.857353937846441,0.1,0.0,0.0,0.0,0.4,0.05,0.05,0.05,0.0,0.35,1,0.0,129.06306877321,36.6656858600554,0,False,0,False,0,False,0,False,0
경북,영주시,가흥1동,47210620,True,False,1167,0.7694779691908143,0.05227077977720651,0.0676949443016281,0.003427592116538132,0.04627249357326478,0.19708654670094258,0.14652956298200515,0.004284490145672665,0.02913453299057412,0.050556983718937444,0.4027420736932305,171,0.029991431019708654,128.607312096659,36.8148025299646,22,True,2,True,2,True,4,True,1
경북,영주시,가흥2동,47210630,True,False,358,0.8487385838431134,0.04189944134078212,0.036312849162011177,0.01675977653631285,0.025139664804469275,0.2737430167597765,0.20391061452513967,0.0111731843575419,0.0335195530726257,0.0335195530726257,0.3240223463687151,73,0.04189944134078212,128.607340797544,36.82305239756925,6,True,2,True,2,True,4,True,1
경북,영주시,단산면,47210380,True,False,57,0.8921290503744082,0.017543859649122806,0.03508771929824561,0.0,0.0,0.40350877192982454,0.08771929824561403,0.14035087719298245,0.017543859649122806,0.017543859649122806,0.2807017543859649,5,0.0,128.617694203885,36.951792524588,0,False,0,False,0,False,2,True,0
경북,영주시,문수면,47210330,True,False,58,0.8646717982679701,0.05172413793103448,0.1206896551724138,0.0,0.0,0.20689655172413793,0.06896551724137931,0.27586206896551724,0.034482758620689655,0.05172413793103448,0.1896551724137931,4,0.0,128.6227866210025,36.74566141249695,1,True,0,False,0,False,1,True,2
경북,영주시,봉현면,47210360,True,False,167,0.8163680459947568,0.017964071856287425,0.005988023952095809,0.0,0.023952095808383235,0.4431137724550898,0.05389221556886228,0.10179640718562874,0.029940119760479042,0.023952095808383235,0.2994011976047904,9,0.017964071856287425,128.523225086286,36.8616812437891,2,True,2,True,0,False,2,True,0
경북,영주시,부석면,47210390,True,False,138,0.7935182080281526,0.021739130434782608,0.007246376811594203,0.0,0.014492753623188406,0.2753623188405797,0.08695652173913043,0.14492753623188406,0.014492753623188406,0.0,0.43478260869565216,12,0.021739130434782608,128.657065291917,36.9797475134557,1,True,0,False,0,False,1,True,2
경북,영주시,상망동,47210510,True,False,184,0.8758051236601626,0.07065217391304347,0.02717391304347826,0.005434782608695652,0.010869565217391304,0.41847826086956524,0.20108695652173914,0.0,0.03804347826086957,0.03804347826086957,0.19021739130434784,37,0.04891304347826087,128.63446774311,36.831804138791554,3,True,2,True,1,True,5,True,0
경북,영주시,순흥면,47210370,True,False,89,0.8230982525290311,0.011235955056179775,0.0,0.0,0.0,0.23595505617977527,0.056179775280898875,0.1348314606741573,0.011235955056179775,0.06741573033707865,0.48314606741573035,5,0.011235955056179775,128.57604816154,36.9204438342361,1,True,0,False,0,False,0,False,2
경북,영주시,안정면,47210350,True,False,73,0.8642151509030424,0.0410958904109589,0.0410958904109589,0.0,0.0,0.3150684931506849,0.0547945205479452,0.0547945205479452,0.0547945205479452,0.0821917808219178,0.3561643835616438,4,0.0,128.556901426892,36.8459442925232,0,False,0,False,0,False,3,True,0
경북,영주시,영주1동,47210550,True,False,659,0.7747751938051987,0.0409711684370258,0.021244309559939303,0.007587253414264037,0.006069802731411229,0.4658573596358118,0.13505311077389984,0.021244309559939303,0.02276176024279211,0.018209408194233688,0.26100151745068284,89,0.036418816388467376,128.623440561114,36.8257441938698,4,True,9,True,5,True,1,True,1
경북,영주시,영주2동,47210560,True,False,379,0.8484657259041356,0.05804749340369393,0.021108179419525065,0.013192612137203167,0.010554089709762533,0.3113456464379947,0.1503957783641161,0.036939313984168866,0.029023746701846966,0.03430079155672823,0.33509234828496043,57,0.047493403693931395,128.621911040433,36.8223148753238,4,True,5,True,3,True,1,True,1
경북,영주시,이산면,47210310,True,False,45,0.9075518371098849,0.044444444444444446,0.0,0.0,0.022222222222222223,0.35555555555555557,0.08888888888888889,0.06666666666666667,0.13333333333333333,0.0,0.28888888888888886,4,0.0,128.6722165435,36.8224620708513,0,False,0,False,0,False,1,True,0
경북,영주시,장수면,47210340,True,False,52,0.9298603873850491,0.09615384615384616,0.038461538461538464,0.0,0.019230769230769232,0.36538461538461536,0.09615384615384616,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.2692307692307692,5,0.057692307692307696,128.57944402124548,36.78009745749165,1,True,0,False,0,False,2,True,0
경북,영주시,평은면,47210320,True,False,40,0.8700530587858054,0.0,0.0,0.0,0.0,0.35,0.0,0.325,0.0,0.075,0.25,0,0.0,128.70867455274,36.73966491894715,0,False,0,False,0,False,2,True,2
경북,영주시,풍기읍,47210250,True,False,844,0.7420281929750002,0.02843601895734597,0.009478672985781991,0.0035545023696682463,0.02014218009478673,0.4703791469194313,0.09004739336492891,0.05687203791469194,0.009478672985781991,0.02132701421800948,0.2902843601895735,76,0.06753554502369669,128.526897048695,36.871704070548546,5,True,4,True,1,True,7,True,1
경북,영주시,하망동,47210525,True,False,574,0.7841257823480441,0.041811846689895474,0.033101045296167246,0.013937282229965157,0.006968641114982578,0.3780487804878049,0.15853658536585366,0.013937282229965157,0.024390243902439025,0.024390243902439025,0.3048780487804878,91,0.02613240418118467,128.6264733146065,36.82402450344545,5,True,11,True,7,True,0,False,1
경북,영주시,휴천1동,47210590,True,False,261,0.8435176446081226,0.019157088122605363,0.05747126436781609,0.007662835249042145,0.0038314176245210726,0.2950191570881226,0.2567049808429119,0.0,0.038314176245210725,0.03065134099616858,0.29118773946360155,67,0.02681992337164751,128.628611086366,36.8184701352248,3,True,0,False,0,False,1,True,1
경북,영주시,휴천2동,47210600,True,False,862,0.7860042373471618,0.07424593967517401,0.018561484918793503,0.002320185614849188,0.016241299303944315,0.18677494199535963,0.1554524361948956,0.04060324825986079,0.042923433874709975,0.02320185614849188,0.4396751740139211,134,0.037122969837587005,128.6214788651215,36.810007066615,10,True,4,True,0,False,3,True,1
경북,영주시,휴천3동,47210610,True,False,237,0.8266190089697648,0.06329113924050633,0.02531645569620253,0.0,0.02531645569620253,0.25738396624472576,0.24050632911392406,0.0,0.04219409282700422,0.03375527426160337,0.31223628691983124,57,0.02531645569620253,128.628990847405,36.8077170798578,3,True,0,False,0,False,4,True,1
경북,영천시,고경면,47230380,True,False,188,0.8062281645664332,0.047872340425531915,0.015957446808510637,0.0,0.015957446808510637,0.3723404255319149,0.10106382978723404,0.05319148936170213,0.05319148936170213,0.026595744680851064,0.31382978723404253,19,0.02127659574468085,129.038980704315,35.9913607737168,6,True,0,False,0,False,17,True,0
경북,영천시,금호읍,47230250,True,False,428,0.8493311312489648,0.07242990654205607,0.018691588785046728,0.007009345794392523,0.056074766355140186,0.27102803738317754,0.1261682242990654,0.02102803738317757,0.04906542056074766,0.028037383177570093,0.35046728971962615,54,0.07710280373831775,128.87659410764252,35.9321047665928,7,True,5,True,2,True,9,True,1
경북,영천시,남부동,47230555,True,False,338,0.8426270938328961,0.047337278106508875,0.014792899408284023,0.008875739644970414,0.05917159763313609,0.34615384615384615,0.13313609467455623,0.011834319526627219,0.08284023668639054,0.008875739644970414,0.2869822485207101,45,0.0650887573964497,128.933541336847,35.9416734170387,14,True,2,True,1,True,20,True,1
경북,영천시,대창면,47230400,True,False,84,0.8615358741728845,0.03571428571428571,0.0,0.0,0.023809523809523808,0.38095238095238093,0.07142857142857142,0.047619047619047616,0.05952380952380952,0.023809523809523808,0.35714285714285715,6,0.011904761904761904,128.8952075513555,35.8754836094593,3,True,1,True,0,False,2,True,0
경북,영천시,동부동,47230510,True,False,1126,0.769381378142138,0.04706927175843695,0.0497335701598579,0.0026642984014209592,0.02486678507992895,0.21492007104795738,0.16341030195381884,0.0026642984014209592,0.03285968028419183,0.056838365896980464,0.4049733570159858,184,0.0852575488454707,128.948153184193,35.9753210906973,22,True,9,True,1,True,7,True,1
경북,영천시,북안면,47230390,True,False,112,0.8607378064042026,0.07142857142857142,0.008928571428571428,0.008928571428571428,0.026785714285714284,0.33035714285714285,0.15178571428571427,0.008928571428571428,0.03571428571428571,0.008928571428571428,0.3482142857142857,17,0.026785714285714284,129.008598681959,35.918423374461256,1,True,1,True,0,False,8,True,0
경북,영천시,서부동,47230535,True,False,306,0.8729606719169316,0.10130718954248366,0.02287581699346405,0.00980392156862745,0.0196078431372549,0.3431372549019608,0.20915032679738563,0.016339869281045753,0.07516339869281045,0.006535947712418301,0.19607843137254902,64,0.1111111111111111,128.9220859415355,35.964210938253956,3,True,3,True,1,True,8,True,1
경북,영천시,신녕면,47230320,True,False,236,0.7954245931824616,0.01694915254237288,0.025423728813559324,0.00423728813559322,0.00423728813559322,0.3389830508474576,0.07203389830508475,0.03389830508474576,0.03389830508474576,0.00423728813559322,0.4661016949152542,17,0.012711864406779662,128.7877898521525,36.0420929906782,4,True,2,True,0,False,6,True,2
경북,영천시,완산동,47230540,True,False,822,0.7890431412431468,0.027980535279805353,0.01824817518248175,0.00851581508515815,0.032846715328467155,0.3564476885644769,0.13017031630170317,0.029197080291970802,0.0267639902676399,0.01824817518248175,0.3515815085158151,107,0.09732360097323602,128.938057644318,35.96351579869215,10,True,17,True,7,True,0,False,1
경북,영천시,임고면,47230370,True,False,126,0.8063327315941387,0.015873015873015872,0.015873015873015872,0.0,0.0,0.3333333333333333,0.023809523809523808,0.06349206349206349,0.047619047619047616,0.023809523809523808,0.47619047619047616,3,0.007936507936507936,128.9822568113485,36.0322085182551,2,True,0,False,0,False,5,True,2
경북,영천시,자양면,47230360,True,False,24,0.8281091505966166,0.041666666666666664,0.16666666666666666,0.0,0.0,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,0.4166666666666667,1,0.0,129.021420915432,36.08742906654605,0,False,0,False,0,False,0,False,0
경북,영천시,중앙동,47230520,True,False,767,0.8378433386752654,0.11342894393741851,0.05345501955671447,0.0,0.014341590612777053,0.19035202086049544,0.1395045632333768,0.027379400260756193,0.041720990873533245,0.05997392438070404,0.35984354628422427,107,0.1016949152542373,128.934081369888,35.972020830467,14,True,4,True,0,False,7,True,1
경북,영천시,청통면,47230310,True,False,156,0.8122780722026944,0.02564102564102564,0.019230769230769232,0.0,0.038461538461538464,0.27564102564102566,0.08333333333333333,0.09615384615384616,0.0641025641025641,0.03205128205128205,0.36538461538461536,13,0.02564102564102564,128.82254903953998,35.9916410868686,2,True,1,True,0,False,6,True,2
경북,영천시,화남면,47230350,True,False,101,0.8429235356777036,0.0,0.039603960396039604,0.0,0.0297029702970297,0.26732673267326734,0.0891089108910891,0.0594059405940594,0.009900990099009901,0.019801980198019802,0.48514851485148514,9,0.019801980198019802,128.893042403011,36.061330282955,1,True,0,False,0,False,2,True,2
경북,영천시,화북면,47230340,True,False,68,0.8419163666536378,0.014705882352941176,0.04411764705882353,0.0,0.0,0.2647058823529412,0.058823529411764705,0.17647058823529413,0.014705882352941176,0.0,0.4264705882352941,4,0.014705882352941176,128.923829212453,36.1252440082244,1,True,0,False,0,False,1,True,2
경북,영천시,화산면,47230330,True,False,58,0.9266306441748825,0.05172413793103448,0.05172413793103448,0.0,0.034482758620689655,0.43103448275862066,0.05172413793103448,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.27586206896551724,3,0.017241379310344827,128.8571083258345,36.0186091501734,1,True,0,False,0,False,2,True,0
경북,예천군,감천면,47900340,False,True,79,0.8544310060977315,0.012658227848101266,0.012658227848101266,0.0,0.02531645569620253,0.31645569620253167,0.0759493670886076,0.12658227848101267,0.02531645569620253,0.02531645569620253,0.379746835443038,6,0.012658227848101266,128.52694963422,36.7221680841011,0,False,0,False,0,False,5,True,0
경북,예천군,개포면,47900390,False,True,28,0.8953757918999213,0.03571428571428571,0.0,0.0,0.0,0.4642857142857143,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.21428571428571427,3,0.0,128.3554592721935,36.61946868316605,0,False,0,False,0,False,1,True,0
경북,예천군,보문면,47900350,False,True,39,0.8485042808166198,0.07692307692307693,0.02564102564102564,0.0,0.0,0.23076923076923078,0.05128205128205128,0.15384615384615385,0.02564102564102564,0.05128205128205128,0.38461538461538464,2,0.0,128.527287549858,36.6684927624467,1,True,0,False,0,False,2,True,2
경북,예천군,예천읍,47900250,False,True,1086,0.8074646580977276,0.07458563535911603,0.020257826887661142,0.004604051565377533,0.022099447513812154,0.2955801104972376,0.1261510128913444,0.020257826887661142,0.04788213627992634,0.03314917127071823,0.35543278084714547,137,0.03038674033149171,128.454538064688,36.6560431274189,15,True,11,True,1,True,10,True,1
경북,예천군,용궁면,47900380,False,True,119,0.7932126740465522,0.01680672268907563,0.008403361344537815,0.008403361344537815,0.0,0.2689075630252101,0.09243697478991597,0.025210084033613446,0.05042016806722689,0.0,0.5294117647058824,11,0.008403361344537815,128.277539927943,36.6074228066991,2,True,2,True,1,True,3,True,2
경북,예천군,용문면,47900310,False,True,61,0.8622195062391109,0.03278688524590164,0.0,0.0,0.01639344262295082,0.21311475409836064,0.09836065573770492,0.14754098360655737,0.01639344262295082,0.04918032786885246,0.4262295081967213,6,0.01639344262295082,128.407596737518,36.6901799992868,0,False,0,False,0,False,1,True,2
