dong_code,dong,sigungu,night_pop,demand_animals,accessibility_2sfca,accessibility_ratio,unmet_animals
11320681,쌍문4동,도봉구,13781.606268333333,1433.2870519066666,1.8536594489316185,1.0298108049620103,0.0
11320690,방학1동,도봉구,22151.307716333333,2303.7360024986665,1.9172705693749075,1.0651503163193932,0.0
11320700,방학2동,도봉구,11102.163297,1154.6249828879997,2.079904995670154,1.1555027753723077,0.0
11710600,석촌동,송파구,28218.65957566667,2934.7405958693334,2.4456283167292514,1.3586823981829175,0.0
11230600,답십리1동,동대문구,26390.435363,2744.605277752,1.8167256687595925,1.0092920381997736,0.0
11230610,답십리2동,동대문구,24653.506980333335,2563.964725954667,1.9532865932236945,1.0851592184576082,0.0
11230660,장안2동,동대문구,29859.062259333332,3105.3424749706664,1.9665915734942527,1.0925508741634737,0.0
11230570,전농2동,동대문구,14192.212369666668,1475.9900864453334,1.8245530144906505,1.0136405636059171,0.0
11410615,연희동,서대문구,36960.688816,3843.911636864,2.399352121914122,1.3329734010634011,0.0
11350700,상계8동,노원구,21369.859403333332,2222.4653779466666,2.2471996067843394,1.2484442259912998,0.0
11410585,신촌동,서대문구,40615.18882166667,4223.979637453333,2.2550602726616393,1.2528112625897998,0.0
11380632,신사2동,은평구,16459.464033333334,1711.7842594666665,2.0185843808029627,1.121435767112757,0.0
11740550,고덕1동,강동구,26870.717840666664,2794.554655429333,2.516849764481067,1.3982498691561485,0.0
11740540,명일2동,강동구,15302.909093666667,1591.5025457413333,2.685620915118845,1.4920116195104696,0.0
11350720,상계10동,노원구,11363.829307,1181.8382479279999,2.3911604398986857,1.328422466610381,0.0
11710620,가락본동,송파구,40924.00089033334,4256.0960925946665,2.9744308894376825,1.652461605243157,0.0
11740650,성내2동,강동구,25912.351903,2694.8845979119997,2.1502746063449942,1.1945970035249969,0.0
11740660,성내3동,강동구,29308.85964366667,3048.1214029413336,2.236557572870255,1.2425319849279197,0.0
11710570,오금동,송파구,37776.514759,3928.7575349359995,2.4901064139254134,1.3833924521807854,0.0
11740640,성내1동,강동구,22345.178587333332,2323.8985730826666,2.198086498170813,1.221159165650452,0.0
11740600,천호1동,강동구,31643.404952666668,3290.9141150773335,2.0992259729337173,1.166236651629843,0.0
11740590,암사3동,강동구,18494.159998333333,1923.3926398266665,1.9525770452397033,1.0847650251331686,0.0
11740610,천호2동,강동구,45524.777171,4734.576825784,1.9806495311652228,1.1003608506473461,0.0
11740620,천호3동,강동구,30965.450468,3220.406848672,1.9003992795822433,1.055777377545691,0.0
11740570,암사1동,강동구,33259.86899733334,3459.026375722667,1.9998430634465045,1.111023924136947,0.0
11740580,암사2동,강동구,14983.299791333335,1558.2631782986668,1.9410450000903827,1.078358333383546,0.0
11710632,가락2동,송파구,23204.234879666667,2413.2404274853334,2.3127545221434147,1.2848636234130082,0.0
11710590,송파2동,송파구,19200.458731333332,1996.8477080586665,2.9200115748575377,1.6222286526986323,0.0
11710580,송파1동,송파구,26258.287610333333,2730.8619114746666,2.605372791296481,1.447429328498045,0.0
11710631,가락1동,송파구,31994.758349,3327.454868296,2.8321785018714047,1.5734325010396695,0.0
11110700,숭인1동,종로구,7960.216371333334,827.8625026186667,1.8418921159941604,1.0232733977745336,0.0
11710610,삼전동,송파구,30654.46860533333,3188.064734954666,1.9621916583753283,1.0901064768751825,0.0
11320513,창3동,도봉구,11489.992496666666,1194.959219653333,2.147859061419437,1.1932550341219097,0.0
11200560,행당1동,성동구,38542.60792333334,4008.4312240266668,1.909436550845607,1.060798083803115,0.0
11500591,화곡6동,강서구,21916.055069000002,2279.2697271760003,2.0663295309005916,1.1479608505003287,0.0
11500590,화곡본동,강서구,32335.886358666667,3362.932181301333,2.6000328640598216,1.4444627022554566,0.0
11500593,화곡8동,강서구,85615.65955066668,8904.028593269333,2.4030599495765723,1.335033305320318,0.0
11500603,가양1동,강서구,21995.028091666667,2287.4829215333334,1.9115879979450128,1.061993332191674,0.0
11500615,우장산동,강서구,31796.76665733333,3306.8637323626663,2.364522021435058,1.3136233452416992,0.0
11500611,발산1동,강서구,27934.611132333335,2905.1995577626667,2.143810894687189,1.191006052603994,0.0
11215730,군자동,광진구,23219.346960333336,2414.8120838746668,1.930150090478007,1.0723056058211151,0.0
11200790,용답동,성동구,16258.328457333333,1690.8661595626666,1.8754684012535239,1.0419268895852911,0.0
11530510,신도림동,구로구,29261.848847,3043.232280088,1.8115534804791142,1.0064186002661746,0.0
11470630,신정2동,양천구,16967.722157666667,1764.6431043973332,2.1741882316977588,1.2078823509431995,0.0
11470610,신월6동,양천구,3156.985713,328.326514152,1.914098683138186,1.0633881572989923,0.0
11470620,신정1동,양천구,16662.190444333333,1732.8678062106667,2.208901150184554,1.2271673056580858,0.0
11215780,능동,광진구,11118.619714666667,1156.3364503253333,1.8459829624202624,1.0255460902334792,0.0
11470600,신월5동,양천구,11515.024422666667,1197.5625399573335,1.8218335259089877,1.0121297366161044,0.0
11500520,등촌1동,강서구,22100.931808333335,2298.4969080666665,1.923844881882902,1.068802712157168,0.0
11500530,등촌2동,강서구,18587.582103333334,1933.1085387466667,2.171609869308467,1.206449927393593,0.0
11500535,등촌3동,강서구,27538.195052,2863.9722854079996,1.9245444466034043,1.0691913592241136,0.0
11470680,신정7동,양천구,21290.981249666667,2214.2620499653335,2.1834315891482525,1.2130175495268072,0.0
11500540,화곡1동,강서구,54710.793129666665,5689.922485485333,2.121048723468764,1.1783604019270912,0.0
11470670,신정6동,양천구,19630.026343666665,2041.522739741333,2.1382627809931254,1.187923767218403,0.0
11470650,신정4동,양천구,36346.780432,3780.065164928,2.294041131338236,1.274467295187909,0.0
11470640,신정3동,양천구,41738.576077666665,4340.811912077333,2.0898454239731175,1.161025235540621,0.0
11470510,목1동,양천구,30270.677787666667,3148.1504899173333,2.1939507916558787,1.2188615509199328,0.0
11470530,목3동,양천구,18895.955771,1965.179400184,2.0952359265635483,1.1640199592019713,0.0
11440710,연남동,마포구,17271.998248,1796.287817792,2.105815456123622,1.1698974756242346,0.0
11440720,성산1동,마포구,20863.175382666665,2169.770239797333,1.86557745596056,1.036431919978089,0.0
11440660,서교동,마포구,45959.507551999995,4779.788785407999,2.0201814312528272,1.122323017362682,0.0
11500570,화곡4동,강서구,17691.905994999997,1839.9582234799996,2.3410092446052087,1.3005606914473382,0.0
11500560,화곡3동,강서구,18007.294245666664,1872.758601549333,2.1772651234267237,1.2095917352370689,0.0
11500550,화곡2동,강서구,12689.430550333333,1319.7007772346665,2.317429167405834,1.2874606485587967,0.0
11230720,휘경1동,동대문구,18484.983969999997,1922.4383328799997,1.9221135778514244,1.0678408765841247,0.0
11230730,휘경2동,동대문구,20273.883608666667,2108.483895301333,1.9148482659474144,1.0638045921930082,0.0
11320670,쌍문2동,도봉구,17631.119909,1833.636470536,2.2421751121450173,1.2456528400805653,0.0
11440600,대흥동,마포구,20135.967393333336,2094.140608906667,1.9694231177680885,1.094123954315605,0.0
11410690,남가좌1동,서대문구,11105.011044,1154.921148576,1.9186443897653005,1.0659135498696115,0.0
11410700,남가좌2동,서대문구,21172.515947666667,2201.941658557333,2.120372793445969,1.1779848852477608,0.0
11410710,북가좌1동,서대문구,16455.44975533333,1711.3667745546663,1.8909652848298988,1.0505362693499438,0.0
11410640,홍제3동,서대문구,15223.139248333335,1583.2064818266667,1.813414696238504,1.0074526090213913,0.0
11470590,신월4동,양천구,12981.887367333333,1350.1162862026665,1.9385621139409985,1.0769789521894437,0.0
11470540,목4동,양천구,20383.953063666664,2119.931118621333,2.109641856298324,1.172023253499069,0.0
11470570,신월2동,양천구,11860.491902000002,1233.491157808,2.014745430461928,1.1193030169232934,0.0
11410720,북가좌2동,서대문구,30009.54070166667,3120.9922329733336,1.8612272708089495,1.0340151504494164,0.0
11380631,신사1동,은평구,22979.146030333333,2389.8311871546666,1.9874843847789363,1.1041579915438535,0.0
11530730,고척2동,구로구,17553.068107333333,1825.5190831626664,1.8005301865663832,1.0002945480924352,0.0
11215840,자양3동,광진구,23757.031547666666,2470.731280957333,1.8273726993112485,1.015207055172916,0.0
11215847,자양4동,광진구,23277.944938,2420.906273552,1.947810898952216,1.0821171660845645,0.0
11170590,용문동,용산구,8276.196270666667,860.7244121493334,1.877265497254204,1.0429252762523356,0.0
11200590,금호1가동,성동구,14042.796622666667,1460.4508487573332,1.80803133587274,1.0044618532626335,0.0
11200620,금호4가동,성동구,11058.898358,1150.125429232,2.0200891947226083,1.1222717748458937,0.0
11200690,성수2가3동,성동구,32832.55257766666,3414.5854680773327,2.244249158738648,1.2468050881881378,0.0
11200670,성수2가1동,성동구,15531.726771,1615.299584184,2.123312332850874,1.1796179626949301,0.0
11200660,성수1가2동,성동구,16246.155916666668,1689.6002153333334,2.071363470327191,1.1507574835151062,0.0
11200650,성수1가1동,성동구,13604.212562666668,1414.8381065173332,2.2235769357225785,1.235320519845877,0.0
11200645,옥수동,성동구,27260.875961333335,2835.1310999786665,2.2538493007972003,1.252138500442889,0.0
11200720,송정동,성동구,10763.504067333333,1119.4044230026666,2.065390693002003,1.1474392738900019,0.0
11200550,사근동,성동구,18615.015986000002,1935.961662544,1.8266954966736604,1.014830831485367,0.0
11350640,상계2동,노원구,23746.967344333334,2469.6846038106664,2.0576137251766315,1.1431187362092399,0.0
11200520,왕십리2동,성동구,17689.657474666667,1839.7243773653333,1.8116516535035578,1.00647314083531,0.0
11530720,고척1동,구로구,22872.077819666665,2378.696093245333,1.822804206010542,1.01266900333919,0.0
11320512,창2동,도봉구,34941.695075,3633.9362878,2.1813850222511837,1.2118805679173243,0.0
11350695,상계6.7동,노원구,41355.25115833333,4300.946120466667,2.295553017791388,1.2753072321063268,0.0
11200540,마장동,성동구,19951.897494,2074.997339376,1.8093193292837615,1.0051774051576454,0.0
11650590,방배본동,서초구,18191.53178233333,1891.9193053626664,2.0265925588476015,1.1258847549153344,0.0
11650621,방배4동,서초구,26153.02899933333,2719.9150159306664,1.843009680038492,1.0238942666880513,0.0
11650652,양재2동,서초구,27065.43008033333,2814.804728354666,1.9241653195595143,1.0689807330886192,0.0
11650651,양재1동,서초구,50313.57394466666,5232.611690245332,1.8505286218614623,1.0280714565897013,0.0
11170700,보광동,용산구,6496.587916333333,675.6451432986665,2.011822605446448,1.1176792252480268,0.0
11590651,사당5동,동작구,11722.701174666667,1219.1609221653332,1.8682917291232468,1.037939849512915,0.0
11590630,사당2동,동작구,29218.93138333333,3038.768863866666,1.830148686126507,1.0167492700702818,0.0
11650510,서초1동,서초구,25003.50149733333,2600.3641557226665,2.6230834700226233,1.4572685944570132,0.0
11170570,원효로2동,용산구,15967.733511333332,1660.6442851786665,1.842859809097987,1.0238110050544373,0.0
11320514,창4동,도봉구,28280.234435333336,2941.1443812746666,2.438010522804942,1.35445029044719,0.0
11260570,면목7동,중랑구,16922.240146333334,1759.9129752186666,1.9822184833317005,1.1012324907398336,0.0
11320515,창5동,도봉구,17014.340859333333,1769.4914493706665,2.5218250692372486,1.4010139273540272,0.0
11170510,후암동,용산구,14720.568627,1530.939137208,1.901456161197944,1.0563645339988579,0.0
11170530,남영동,용산구,8288.131625666667,861.9656890693333,1.834210467611101,1.0190058153395007,0.0
11305535,미아동,강북구,21010.82518766667,2185.1258195173336,1.8371854000107344,1.0206585555615193,0.0
11320511,창1동,도봉구,19187.403205000002,1995.48993332,2.213457212504224,1.2296984513912357,0.0
11710562,방이2동,송파구,38130.052339333335,3965.5254432906668,2.4713028697791524,1.3729460387661958,0.0
11710561,방이1동,송파구,14938.098931666666,1553.562288893333,2.740106980650435,1.5222816559169086,0.0
11650520,서초2동,서초구,30404.32878433333,3162.050193570666,2.93569626574413,1.63094236985785,0.0
11710566,오륜동,송파구,19478.654530666667,2025.7800711893333,2.6396542647258574,1.4664745915143653,0.0
11650550,반포본동,서초구,3960.1860033333332,411.85934434666666,1.948124889381614,1.082291605212008,0.0
11650540,잠원동,서초구,37960.94170833333,3947.937937666666,2.7329472757670077,1.5183040420927822,0.0
11710510,풍납1동,송파구,14042.803313,1460.4515445519999,2.209723265287099,1.2276240362706106,0.0
11710531,거여1동,송파구,13608.573478,1415.291641712,1.9394891884913787,1.0774939936063217,0.0
11260610,중화2동,중랑구,26101.417699333335,2714.5474407306665,1.886362753081386,1.0479793072674368,0.0
11680690,개포4동,강남구,16606.426146666665,1727.0683192533331,2.2653377626717326,1.2585209792620737,0.0
11650530,서초3동,서초구,45293.69345333333,4710.544119146666,2.5114175146025577,1.3952319525569767,0.0
11650531,서초4동,서초구,33449.962416,3478.796091264,3.0583879552411855,1.6991044195784366,0.0
11650581,반포4동,서초구,30713.718374333333,3194.2267109306667,2.330898996175256,1.2949438867640313,0.0
11650580,반포3동,서초구,22784.695195,2369.60830028,2.436350416120573,1.353528008955874,0.0
11650570,반포2동,서초구,24452.427904666667,2543.0525020853333,2.157245091046724,1.198469495025958,0.0
11650560,반포1동,서초구,32396.473275666664,3369.2332206693327,2.9883666574124974,1.6602036985624988,0.0
11680521,논현1동,강남구,31555.799613333333,3281.8031597866666,3.1861409937581757,1.7700783298656533,0.0
11110710,숭인2동,종로구,10493.735407333334,1091.3484823626666,1.8521760712195041,1.028986706233058,0.0
11140635,약수동,중구,14020.017757666667,1458.0818467973334,1.8464020359781013,1.025778908876723,0.0
11710520,풍납2동,송파구,30659.84379566667,3188.623754749334,2.3276359424318467,1.2931310791288038,0.0
11680750,수서동,강남구,17627.010448666668,1833.2090866613335,2.2993198058325373,1.2773998921291876,0.0
11680730,일원1동,강남구,13838.204858666666,1439.1733053013331,1.8715007951805607,1.0397226639892005,0.0
11680650,역삼2동,강남구,47444.462388,4934.224088352,3.1599802314411445,1.7555445730228583,0.0
11680510,신사동,강남구,21890.919201666668,2276.655596973333,2.787222514389182,1.5484569524384344,0.0
11680610,대치2동,강남구,36789.072678000004,3826.0635585120003,2.6901523211556286,1.4945290673086826,0.0
11680630,대치4동,강남구,29204.300753,3037.2472783119997,2.870503565712763,1.5947242031737574,0.0
11680600,대치1동,강남구,27560.374786,2866.278977744,2.469056125226892,1.3716978473482735,0.0
11680590,삼성2동,강남구,34319.450075333334,3569.2228078346666,2.7046105900117556,1.50256143889542,0.0
11680565,청담동,강남구,31521.549253666668,3278.2411223813333,2.6584380046561416,1.4769100025867454,0.0
11680640,역삼1동,강남구,60562.37408,6298.48690432,3.1527375429637448,1.7515208572020806,0.0
11680656,도곡2동,강남구,26892.333127666665,2796.802645277333,2.080991257492729,1.1561062541626272,0.0
11680655,도곡1동,강남구,41518.00358233333,4317.872372562666,2.5178014095451218,1.3987785608584011,0.0
11680545,압구정동,강남구,28857.420449999998,3001.1717267999998,2.6391747257536062,1.4662081809742258,0.0
11680531,논현2동,강남구,33227.56377766667,3455.6666328773335,2.9257820712037192,1.6254344840020665,0.0
11680580,삼성1동,강남구,18290.018158666666,1902.1618885013331,2.9105843128001023,1.6169912848889458,0.0
11710641,문정1동,송파구,23073.65362366667,2399.6599768613332,2.4490407934211413,1.3605782185673008,0.0
11740685,길동,강동구,60341.072025333335,6275.471490634666,2.0942225494839946,1.1634569719355528,0.0
11740690,둔촌1동,강동구,35205.29863033333,3661.351057554666,2.1151916514551794,1.1751064730306553,0.0
11740700,둔촌2동,강동구,26386.466749666666,2744.192541965333,2.077882069491415,1.1543789274952307,0.0
11740530,명일1동,강동구,23966.887456333334,2492.5562954586667,2.5385560700341863,1.4103089277967702,0.0
11710720,잠실7동,송파구,9586.555283666667,997.0017495013333,2.446792187890557,1.3593289932725319,0.0
11710710,잠실6동,송파구,19615.63977066667,2040.0265361493334,2.322287033514271,1.290159463063484,0.0
11710690,잠실4동,송파구,34570.18113633333,3595.2988381786663,2.495539365462435,1.3864107585902419,0.0
11710680,잠실3동,송파구,37514.20977566667,3901.4778166693336,2.083520248991035,1.157511249439464,0.0
11710670,잠실2동,송파구,34114.57384633333,3547.9156800186665,2.200479832237235,1.222488795687353,0.0
11710650,잠실본동,송파구,35859.20558066667,3729.3573803893332,2.235359144842108,1.241866191578949,0.0
11710646,장지동,송파구,33483.058812999996,3482.2381165519996,2.0249570519226476,1.1249761399570266,0.0
11710642,문정2동,송파구,30487.680559999997,3170.7187782399997,2.2654544952741866,1.2585858307078817,0.0
