unit,admin_area,treated,pressure,habitat_value,pre_loss,post_loss,loss_change,estimated_avoided_loss_pp,priority_score,priority_rank,ml_risk,pi_half,confidence,priority_rank_ml
195,A07,1,0.5300627079893049,0.6934153993780807,4.853764202902895,4.710439558536779,-0.1433246443661167,0.8224050643289461,0.4731433332445285,159,5.371683196292014,0.4004468855819682,중간,83
288,A10,1,0.7190794201395381,0.3203247366002465,5.325544611322254,4.849495288173232,-0.47604932314902193,0.8224050643289461,0.4602774119483366,160,5.378149728545571,0.6153480846444702,중간,80
191,A07,1,0.6770376287885108,0.5002496073118934,4.728448861908431,4.602000294039469,-0.1264485678689624,0.8224050643289461,0.4599479627060865,161,5.546427021983726,0.5049064824206999,중간,44
40,A02,1,0.7740255450901697,0.3792121547735955,4.545180879130994,4.51213239326489,-0.03304848586610376,0.8224050643289461,0.4506177703954551,162,5.528278515914038,0.5125470763636117,중간,52
73,A03,1,0.6566365953349365,0.3881296828771649,4.929970356231303,4.715975479417395,-0.21399487681390816,0.8224050643289461,0.4443068401900885,163,5.121702843637795,0.434286125296208,중간,138
223,A08,1,0.6967308046458873,0.4714115483581802,4.891294274718726,4.397192460358534,-0.4941018143601923,0.8224050643289461,0.43775025811484586,164,5.340254952772142,0.48470054628292963,중간,87
23,A01,1,0.5239043112969642,0.5700027477888548,4.821730088213096,4.593439132568852,-0.22829095564424406,0.8224050643289461,0.43472266963289385,165,5.378361833227021,0.5136782467687072,중간,79
218,A08,1,0.490374851380772,0.6261618294379774,4.803599768810159,4.537076291457227,-0.2665234773529317,0.8224050643289461,0.43169569758818227,166,5.315487092636178,0.5782734592912481,중간,90
178,A06,1,0.5535813624672832,0.4813664075544024,4.73341811366643,4.637365319568266,-0.09605279409816436,0.8224050643289461,0.4289944348065273,167,5.533601439336065,0.28940482698533354,높음,48
216,A08,1,0.536699521613249,0.7308133116534679,4.647341701180205,4.172138004949899,-0.4752036962303068,0.8224050643289461,0.42615847840655924,168,5.012795575370336,0.33461831236852735,높음,165
200,A07,1,0.5699603341488356,0.5719433548614832,4.476508799689844,4.389824260227087,-0.08668453946275712,0.8224050643289461,0.42539578885553786,169,5.064396495181907,0.23823633059908386,높음,157
148,A05,1,0.5241342734328701,0.5857773628406817,4.797875077439782,4.47139189001326,-0.32648318742652194,0.8224050643289461,0.4252103649521894,170,5.096083431615358,0.5404917299091592,중간,148
38,A02,1,0.43685379686003656,0.6373290888997996,4.878365523522594,4.572989703081546,-0.30537582044104816,0.8224050643289461,0.4242932395436583,171,4.990102080773003,0.9156475355203784,낮음,173
62,A03,1,0.7014283102746502,0.3940650508946577,4.634031381751259,4.3516706485707966,-0.28236073318046273,0.8224050643289461,0.41870920381027815,172,5.134440060520222,0.32747479160815857,높음,135
224,A08,1,0.6561647411459546,0.3655929649974158,4.849282685449907,4.492138270846668,-0.35714441460323876,0.8224050643289461,0.4163441323382691,173,5.426805201779062,0.6252193461449255,중간,68
107,A04,1,0.4924365457856646,0.655511686306659,4.430945637787056,4.328574797494439,-0.10237084029261734,0.8224050643289461,0.4163426025766171,174,4.994226681691332,0.3450836510010612,높음,169
163,A06,1,0.44218266580181514,0.6612573402476409,5.1464034716365585,4.424570775718799,-0.7218326959177599,0.8224050643289461,0.4149368612532831,175,5.011878286923057,0.9424461660553263,낮음,166
152,A06,1,0.4522694863997784,0.39270464141241884,4.943593634640919,4.915019997903854,-0.028573636737065478,0.8224050643289461,0.4148825547522112,176,5.315395465809671,0.6785600307885445,중간,91
284,A10,1,0.5578354753586784,0.535477668274746,4.727044096365914,4.374486234386748,-0.3525578619791654,0.8224050643289461,0.41347228512808465,177,5.458028215533966,0.47075193075361044,중간,62
151,A06,1,0.4278518126220135,0.6396209320077257,4.731876648685234,4.475551215650119,-0.2563254330351148,0.8224050643289461,0.4123421173519246,178,4.680839913762612,1.1559003556963763,낮음,262
15,A01,1,0.6261713808947942,0.20846750588346188,5.151087109627216,4.792336037748513,-0.3587510718787028,0.8224050643289461,0.40871949848881883,179,5.548965459630949,0.3668769605636446,높음,43
51,A02,1,0.47115142335082805,0.7108636955058817,4.519898883719347,4.199201999884764,-0.32069688383458317,0.8224050643289461,0.4086032388481745,180,4.797697881577244,0.6417184929398899,중간,225
294,A10,1,0.5080865485771756,0.44947968242918707,4.914490581949314,4.557716760022407,-0.35677382192690743,0.8224050643289461,0.4029391800357986,181,5.219367320079852,0.5733755274781245,중간,111
274,A10,1,0.8202483317699446,0.15686041298990955,4.506087527814439,4.369609176336879,-0.13647835147756027,0.8224050643289461,0.40284356319588527,182,4.7141488310323725,0.6383919482233784,중간,257
189,A07,1,0.5847707605608151,0.30533042216361234,4.7729823351115215,4.621471327990655,-0.15151100712086674,0.8224050643289461,0.39992747022017133,183,4.645121519763757,0.3947964818362027,중간,266
291,A10,1,0.42725043281682135,0.570027334144101,4.671873440615107,4.4862187445644235,-0.1856546960506833,0.8224050643289461,0.39938525574826034,184,4.858251296642101,0.7565811782065255,낮음,191
139,A05,1,0.6114937195539243,0.3628497334752168,4.730432068465115,4.435218516885454,-0.29521355157966056,0.8224050643289461,0.3986932431748248,185,4.566768924324529,0.46517258776394305,중간,277
289,A10,1,0.6424416482836571,0.3790072673107021,4.628114167496212,4.316745796266119,-0.31136837123009276,0.8224050643289461,0.3973096956860963,186,5.389545222567606,0.5389966378331774,중간,75
264,A09,1,0.6673923129686241,0.4512340761272137,4.117940267533272,4.075123444789708,-0.04281682274356413,0.8224050643289461,0.3928010332962155,187,5.081477034584356,0.38976134486821545,높음,153
103,A04,1,0.5374380353385463,0.5530245730534956,4.662885730421101,4.191262662342223,-0.47162306807887777,0.8224050643289461,0.3927793072921547,188,4.739637619614225,0.26659043178811115,높음,254
88,A03,1,0.5819364656572825,0.6584846635908785,4.263749775953911,3.879524535252764,-0.38422524070114683,0.8224050643289461,0.3924939301142346,189,4.962468592913065,0.3958400296262442,중간,175
278,A10,1,0.5623681052775317,0.3907505824105648,4.8345104131265115,4.438118539840691,-0.39639187328582093,0.8224050643289461,0.3922943675139537,190,5.144229379453224,0.2459286913435723,높음,132
207,A07,1,0.6946903416321617,0.3835194353362031,4.349493412921982,4.134060358270278,-0.2154330546517036,0.8224050643289461,0.39222741001821393,191,5.5292865464718295,0.7174469630483332,낮음,51
122,A05,1,0.5174263054061825,0.4799039592119122,4.7393697434552795,4.354041153005235,-0.38532859045004475,0.8224050643289461,0.39012363446130194,192,5.210635403632218,0.3769669587362445,높음,115
219,A08,1,0.5610431153099593,0.44231954713314586,4.495369773811488,4.302034282671501,-0.19333549113998671,0.8224050643289461,0.3880886872346113,193,4.7295733937622915,0.19120382834862942,높음,255
233,A08,1,0.6193869725041191,0.18435743768093793,5.126416786606953,4.589128669320354,-0.5372881172865984,0.8224050643289461,0.3810148614466208,194,5.152944127264042,0.4032819952352632,중간,126
37,A02,1,0.39411454635265125,0.674349897983967,4.459040017024366,4.1834416833219255,-0.27559833370244036,0.8224050643289461,0.3803980800993507,195,4.782199740187633,1.086242801493738,낮음,230
258,A09,1,0.8415967482189789,0.3726414590879884,3.9457901633665386,3.6720054882730837,-0.27378467509345494,0.8224050643289461,0.37860430037536047,196,5.3443157588837185,0.5471224857096966,중간,86
60,A03,1,0.39168374917483406,0.7282366107221047,4.365120288193575,4.067849740530841,-0.297270547662734,0.8224050643289461,0.3785160385270167,197,4.806523409161996,0.9925330176988376,낮음,222
203,A07,1,0.48356967236883663,0.45743165383530526,4.761755148919045,4.364105228031254,-0.3976499208877913,0.8224050643289461,0.3782143015850701,198,5.2575548964728025,0.252003845496352,높음,105
175,A06,1,0.536826778891303,0.5069173597926885,4.359745527868829,4.134760212885245,-0.22498531498358343,0.8224050643289461,0.37751407148342886,199,5.219066505581435,0.22564191618665394,높음,112
135,A05,1,0.26576748988414667,0.9573718870306507,4.112809663279867,3.907414639112173,-0.20539502416769384,0.8224050643289461,0.3761369697043146,200,4.838845222256864,0.8381451013544007,낮음,204
292,A10,1,0.4737737274354828,0.4515214542446509,4.769401559213637,4.365344754785501,-0.4040568044281363,0.8224050643289461,0.3747125092315132,201,5.298219315155248,0.48825015469362254,중간,93
188,A07,1,0.2759634921395756,0.7644046205032091,4.40892818924922,4.220519868268421,-0.18840832098079918,0.8224050643289461,0.37273705470377216,202,4.839518412657588,0.8480803063337307,낮음,203
201,A07,1,0.5346378249345732,0.4264840020058551,4.720885813584313,4.231553689457385,-0.4893321241269275,0.8224050643289461,0.3709719069742038,203,5.034098535600882,0.22106546615532335,높음,162
91,A04,1,0.4815236657296535,0.46578986505775394,4.749470696970137,4.252552671376564,-0.49691802559357345,0.8224050643289461,0.3677439061495186,204,5.309343769674919,0.3972339606445087,중간,92
276,A10,1,0.43166507589425124,0.8198547741328015,4.211594855709287,3.6824143307832258,-0.5291805249260615,0.8224050643289461,0.36664927742487563,205,4.871296209306865,0.7725791522661373,낮음,186
202,A07,1,0.4048687908708966,0.5706428673232913,4.693029703696533,4.223269049580412,-0.4697606541161212,0.8224050643289461,0.36649766003217943,206,4.763913451851775,1.0162396583602413,낮음,233
21,A01,1,0.4886970259200425,0.6661706255584984,4.194777044066389,3.8146213419405455,-0.3801557021258435,0.8224050643289461,0.36395441696915315,207,5.053955994937197,0.3523776061274942,높음,158
149,A05,1,0.344196500860795,0.6427060809518449,4.73402104673949,4.202327831882674,-0.5316932148568156,0.8224050643289461,0.3635588864213433,208,4.812982033613217,0.97445252432843,낮음,219
20,A01,1,0.6287568154389538,0.36591084443652366,4.602736949711673,4.044314359583941,-0.5584225901277318,0.8224050643289461,0.36286533899593926,209,5.14130431212325,0.23566201795925895,높음,134
53,A02,1,0.40754827650706593,0.6286882125952467,4.242868098367617,4.055994632765403,-0.18687346560221396,0.8224050643289461,0.36133647013576126,210,4.746160318011593,1.1020286026284545,낮음,248
7,A01,1,0.48624760520631877,0.4082112393546082,4.481731117668496,4.286421231677436,-0.19530988599106003,0.8224050643289461,0.3609403221540387,211,5.203149480708922,0.7096928223699405,낮음,118
4,A01,1,0.6509150883435799,0.27101727720774904,4.366571451552476,4.142529767265534,-0.2240416842869415,0.8224050643289461,0.3596661906983284,212,5.460307706084252,0.46528661494647955,중간,61
119,A04,1,0.3127997623696228,0.8300498652256265,4.421258950646223,3.8698961408245487,-0.5513628098216743,0.8224050643289461,0.35851893247955047,213,4.815007383431402,0.8339613774194505,낮음,217
277,A10,1,0.3666083283847,0.45853512206495334,4.568129215378774,4.427857174706445,-0.140272040672329,0.8224050643289461,0.3558414751789676,214,4.816154300794921,0.6946046941411083,낮음,215
72,A03,1,0.6290470258503625,0.3259596113677412,4.7604221137381995,4.050695172469605,-0.7097269412685945,0.8224050643289461,0.3556129123382063,215,5.6064784179607905,0.5566666744045257,중간,36
123,A05,1,0.5794857824500957,0.2329680961091223,4.487404301415168,4.3402530518735825,-0.14715124954158565,0.8224050643289461,0.35481377546273435,216,4.82657510690044,0.34362781987942786,높음,212
165,A06,1,0.38198009162442126,0.6632536426590234,4.367686259883692,3.9837412652937445,-0.3839449945899478,0.8224050643289461,0.35432433078643566,217,4.7431076483871735,0.9637976304084079,낮음,250
133,A05,1,0.4206913395248856,0.6117201125787888,4.18596277260617,3.9827935835053254,-0.2031691891008447,0.8224050643289461,0.35359663087761195,218,4.856793953691921,0.8808190677250086,낮음,193
290,A10,1,0.507074799819959,0.4189700295969881,4.350965427005429,4.129515437928618,-0.22144998907681046,0.8224050643289461,0.3519397873146184,219,4.471784123703258,0.3936282569547489,중간,284
145,A05,1,0.3888250738429388,0.8883562568078704,3.6398407980591427,3.5012395226235404,-0.1386012754356023,0.8224050643289461,0.35075018000370906,220,4.82788235607747,0.9603566296679245,낮음,211
159,A06,1,0.2561986900529557,0.7133257885813106,4.152238587728234,4.145479056320893,-0.00675953140734098,0.8224050643289461,0.3497562880344937,221,4.801756016244113,0.8695975907864191,낮음,223
85,A03,1,0.5461201609566751,0.48393339507461614,4.116711452460987,3.877603965320792,-0.23910748714019547,0.8224050643289461,0.3484293604704402,222,4.2624064500200305,0.41122289104706694,중간,298
129,A05,1,0.21191384907610594,0.877129619281433,4.2098735164120935,3.921835952312829,-0.2880375640992643,0.8224050643289461,0.34812868065903324,223,4.7998916426067515,0.988585561624356,낮음,224
68,A03,1,0.4122196411192645,0.6658102395501393,4.609571881539933,3.8422509892948566,-0.7673208922450767,0.8224050643289461,0.3476436770622938,224,4.808733321527282,1.1165857326843491,낮음,221
164,A06,1,0.43405478998370517,0.5203828269991875,4.49772433015582,4.048829623399555,-0.4488947067562652,0.8224050643289461,0.3455549932402867,225,5.282265770300334,0.786117913835401,낮음,100
69,A03,1,0.4489217558325437,0.6223048075561243,4.305228372891904,3.791619380282917,-0.5136089926089866,0.8224050643289461,0.3428392376197251,226,4.819676209825649,0.8616103323765019,낮음,214
262,A09,1,0.5028104866477257,0.39473840664178494,4.367513437591734,4.098164208596452,-0.26934922899528235,0.8224050643289461,0.34275868658116887,227,4.70844116742201,0.3783638539324397,높음,258
229,A08,1,0.7518312986669367,0.3376285701160613,3.726917365433682,3.5966957478563737,-0.1302216175773081,0.8224050643289461,0.3413085217872953,228,5.085496265938503,0.43512463249874245,중간,152
234,A08,1,0.59685355541229,0.43158027797322396,4.096935908495123,3.774327578104195,-0.32260833039092773,0.8224050643289461,0.3398744280004081,229,5.218216228471664,0.36450030434276826,높음,113
172,A06,1,0.22084530383878834,0.8277373066774968,4.368147538222826,3.9135275512158088,-0.4546199870070171,0.8224050643289461,0.339616842980365,230,4.831141103171156,0.8764306242501578,낮음,210
83,A03,1,0.2557013955772951,0.8397992430490777,3.844445851099048,3.7849005727001233,-0.05954527839892476,0.8224050643289461,0.33733252777283107,231,4.8517669582557765,0.9974657974457065,낮음,197
89,A03,1,0.4605024517148604,0.6384015026606432,4.040384760732972,3.6779986070358377,-0.36238615369713445,0.8224050643289461,0.33710758109678896,232,4.855194694938969,0.6511773308998152,중간,195
160,A06,1,0.3963368403714534,0.5583263756975541,4.18103266234445,3.9698220935503117,-0.2112105687941379,0.8224050643289461,0.3354768434418353,233,4.6286221669674825,0.8830318977057771,낮음,267
102,A04,1,0.5314405811356204,0.5422718714672272,4.1401637346660305,3.6683004150929834,-0.47186331957304706,0.8224050643289461,0.334605047943115,234,4.725428885625763,0.23771965402443804,높음,256
106,A04,1,0.38441374044013005,0.49601602443958326,4.5289567041007315,4.102306139038196,-0.42665056506253585,0.8224050643289461,0.3338468637244634,235,4.905428941063655,0.8585408136913925,낮음,181
116,A04,1,0.5165410752370125,0.45910589152194303,4.134140324705998,3.8485948476570484,-0.28554547704894917,0.8224050643289461,0.33304458043862806,236,4.286938227109882,0.3815307876618584,높음,297
157,A06,1,0.25260803677473526,0.6865393295738758,4.432787015818475,4.041768636101735,-0.3910183797167397,0.8224050643289461,0.3326884227103488,237,4.7575905315013935,0.8426460419558183,낮음,236
158,A06,1,0.19517572536399347,0.7555834778345935,4.569636742451324,4.028936827791152,-0.5406999146601716,0.8224050643289461,0.3308013225301064,238,4.837578290332923,0.8626497533281081,낮음,205
141,A05,1,0.11810536518123424,0.9332302026084216,3.954044039233632,3.871389166713051,-0.0826548725205809,0.8224050643289461,0.3306370644276979,239,4.750584660779892,0.9936802960435908,낮음,238
45,A02,1,0.5929592932565496,0.41519910186958103,3.9315057940176033,3.7225768856483428,-0.20892890836926048,0.8224050643289461,0.33022906921204254,240,5.3825177544208005,0.5451352068456026,중간,78
80,A03,1,0.41866504315974645,0.7245691854630187,3.72399338499988,3.5414404982113012,-0.18255288678857884,0.8224050643289461,0.3296441357306111,241,4.74588675350568,1.0055450492395241,낮음,249
104,A04,1,0.3065218327800905,0.66334585665548,4.153699611066695,3.9094950089380647,-0.24420460212862993,0.8224050643289461,0.3277372499508059,242,4.855510792463957,0.8529088465178848,낮음,194
90,A04,1,0.4134681489725163,0.6068966364446212,4.228989713913444,3.739622667299153,-0.4893670466142912,0.8224050643289461,0.3254729934068957,243,4.808838162866535,0.9752848829471359,낮음,220
194,A07,1,0.44283140800949905,0.3326224180631825,4.513507535603925,4.191610735129065,-0.32189680047486036,0.8224050643289461,0.3250835097379695,244,5.439428025228767,0.5912775653899663,중간,65
263,A09,1,0.49183105273469335,0.5633336618671051,3.9619671983264864,3.619602096844422,-0.34236510148206456,0.8224050643289461,0.3238377082476249,245,5.27774349583411,0.5981440389460777,중간,102
79,A03,1,0.4928598500029702,0.4809766546244992,3.762149893381268,3.7516941906781653,-0.010455702703102698,0.8224050643289461,0.32139550652023907,246,4.34049582767593,0.44260202036263974,중간,293
75,A03,1,0.47681887144887203,0.5259837664848747,3.9906414904109915,3.6787097018214068,-0.3119317885895847,0.8224050643289461,0.31877727796115446,247,5.292048024697826,0.3910578566892058,중간,96
171,A06,1,0.3228015707637217,0.7766929577642046,4.017610952549627,3.564675491896659,-0.45293546065296786,0.8224050643289461,0.31852551637697296,248,4.859453865398549,0.8642414153809184,낮음,190
186,A07,1,0.37972555905262917,0.7701253736366316,3.8612216215165303,3.4224245322093503,-0.43879708930718,0.8224050643289461,0.3166118268130364,249,4.833349133813709,0.873567205907075,낮음,209
134,A05,1,0.21803658147548668,0.8314000083797238,4.201023445866318,3.6910188043651004,-0.5100046415012178,0.8224050643289461,0.3164483082117925,250,4.836468181480554,0.8710605814753971,낮음,207
174,A06,1,0.31437565793462136,0.6827086560128809,4.153179121839223,3.7444949213268695,-0.40868420051235343,0.8224050643289461,0.31637025866891066,251,4.7575905315013935,0.8426460419558183,낮음,237
261,A09,1,0.5111562470437883,0.4018904267740848,4.032152823647172,3.8035474667823443,-0.2286053568648274,0.8224050643289461,0.31555861367135685,252,4.510505748613702,0.39883810864610025,중간,282
299,A10,1,0.5883877653610616,0.26983474648747996,4.3684226275900535,3.847923673137514,-0.5204989544525396,0.8224050643289461,0.3130820469074528,253,5.508907774697341,0.31237446591185486,높음,56
93,A04,1,0.535803649149107,0.20869260414689084,4.4585231508236545,4.089855877153851,-0.36866727366980356,0.8224050643289461,0.3129315851211951,254,4.510640413920294,0.4873602434811012,중간,281
118,A04,1,0.5550861824997444,0.2667071600049633,4.433160370210855,3.912898471859763,-0.5202618983510918,0.8224050643289461,0.31090544512262813,255,5.192038178156115,0.31598282339699735,높음,120
143,A05,1,0.20219415620522843,0.7345999967612267,4.375551048648911,3.849345777682493,-0.5262052709664182,0.8224050643289461,0.3096349641403985,256,4.781179168824697,0.956822096943319,낮음,231
232,A08,1,0.5181535159130781,0.3776632724100283,4.2149646462391,3.7742798640786432,-0.4406847821604565,0.8224050643289461,0.30941104232023375,257,5.153521451160279,0.2603983140907579,높음,125
125,A05,1,0.2977548055042739,0.8183411472467274,3.750980706797711,3.4503191339071426,-0.30066157289056816,0.8224050643289461,0.3086706009406859,258,4.750584660779892,0.9936802960435908,낮음,239
285,A10,1,0.5349133433961735,0.36794829833669457,4.412672924915021,3.7425867581682795,-0.6700861667467413,0.8224050643289461,0.30835366227125616,259,5.146722474767432,0.2743048407067014,높음,130
150,A06,1,0.3673640101535817,0.6022902162882785,3.9710076445332874,3.684696807266507,-0.2863108372667802,0.8224050643289461,0.3072990717788585,260,4.841435705627869,0.8728503089751044,낮음,201
111,A04,1,0.19530529277019715,0.9012431434199832,3.9500444948793865,3.518251194292246,-0.4317933005871404,0.8224050643289461,0.3067212590817425,261,4.750584660779892,0.9936802960435908,낮음,240
36,A02,1,0.48437652069511905,0.5188137202640127,4.030653280105534,3.548852360004061,-0.48180092010147346,0.8224050643289461,0.3056936772011809,262,5.395512535452894,0.3293157381405965,높음,73
260,A09,1,0.6199245330598971,0.4956307357300366,3.7847142313449664,3.253275692270111,-0.5314385390748555,0.8224050643289461,0.3041270839019623,263,4.535931202782657,0.35673149601178245,높음,279
47,A02,1,0.7795910090384813,0.003485367788526733,4.487620490894498,3.80764046213975,-0.679980028754748,0.8224050643289461,0.30341303050750346,264,5.599538266504355,0.3341456117195488,높음,38
115,A04,1,0.37630735343266997,0.8440397473349324,3.3022009671492576,3.161617401974817,-0.14058356517444048,0.8224050643289461,0.30334824335959765,265,4.836708322122349,0.999583436579679,낮음,206
52,A02,1,0.2897789025702117,0.6145917787141854,4.251567419926706,3.7944750871099253,-0.4570923328167811,0.8224050643289461,0.30180865623097897,266,4.841587902210456,0.8697334412336899,낮음,200
67,A03,1,0.2822211497863541,0.7972286343634563,3.678408923900914,3.433317105968193,-0.24509181793272106,0.8224050643289461,0.2987920428717654,267,4.849356341862708,0.8790914872447603,낮음,199
142,A05,1,0.0,1.0,3.881483405704663,3.6372591987971234,-0.24422420690753954,0.8224050643289461,0.29005415266028617,268,4.867701424390306,0.8689281347098851,낮음,188
108,A04,1,0.5571814021616054,0.10945928415096595,4.1700227214111845,4.004212932239116,-0.16580978917206846,0.8224050643289461,0.28950017491193986,269,4.579904463904716,0.534534776951443,중간,275
131,A05,1,0.3965019763949942,0.47452610194688016,3.9716899753266715,3.6769263870918167,-0.2947635882348547,0.8224050643289461,0.28822059183387355,270,4.60905436911167,0.7977353100954249,낮음,272
120,A05,1,0.24795399556082073,0.6607849426706155,3.7860715712816324,3.6439571326411793,-0.14211443864045314,0.8224050643289461,0.28489797065784955,271,4.814760307259256,0.8783619457178612,낮음,218
293,A10,1,0.24538041617648645,0.6260154246001043,4.345507115019634,3.7137362407353516,-0.6317708742842827,0.8224050643289461,0.28457588358221386,272,4.919885907581051,1.170595661337682,낮음,180
130,A05,1,0.37324988164910905,0.4013914664349821,4.223758421988213,3.8308461015492674,-0.392912320438946,0.8224050643289461,0.28382840218029387,273,4.289465994009766,0.6834650817370957,낮음,296
187,A07,1,0.24388310080094175,0.6257287560481875,4.144159394148982,3.6578763530677207,-0.4862830410812613,0.8224050643289461,0.27832023585818866,274,4.857654844961114,0.83078937801971,낮음,192
156,A06,1,0.23728334742946128,0.717571200116523,4.2745265852150185,3.4921361367456782,-0.7823904484693402,0.8224050643289461,0.2777586126266131,275,4.741850040616101,0.8326423348493392,낮음,252
65,A03,1,0.5147783370776863,0.4713617974064416,3.577081805291088,3.271632033162414,-0.3054497721286742,0.8224050643289461,0.2749005902798982,276,4.302385091896734,0.4219691252655429,중간,295
99,A04,1,0.26588126867014805,0.6182765879528003,4.038675250001314,3.5848834374229037,-0.4537918125784106,0.8224050643289461,0.27471905933183394,277,4.789034104632893,0.9978325465512389,낮음,228
275,A10,1,0.6153886213094326,0.36507549909465453,3.3050560704036505,3.201645526879003,-0.10341054352464729,0.8224050643289461,0.27149906683214864,278,4.527002228255518,0.47495544617152474,중간,280
98,A04,1,0.24629943523802275,0.6148048088939666,3.962105006163239,3.5630188700722285,-0.3990861360910105,0.8224050643289461,0.2668496323430641,279,4.789034104632893,0.9978325465512389,낮음,229
127,A05,1,0.045805851322763234,0.7635264409757897,3.767536261003458,3.753869892391479,-0.01366636861197934,0.8224050643289461,0.2663688040773666,280,4.750584660779892,0.9936802960435908,낮음,241
84,A03,1,0.3081329821433062,0.6991232316307779,3.3793104715835276,3.216772799952719,-0.16253767163080868,0.8224050643289461,0.26307188205139276,281,4.824201402721059,0.8780895724821339,낮음,213
66,A03,1,0.33151170076262637,0.5681614454558792,3.7261879241855262,3.4098137784959497,-0.31637414568957656,0.8224050643289461,0.26285077190869216,282,4.3747893184759405,0.8673875559047398,낮음,289
140,A05,1,0.3188870383928075,0.5853670299729731,3.579853622623998,3.4024003477162355,-0.17745327490776264,0.8224050643289461,0.26236279450961364,283,4.747092193447951,0.7642947504154303,낮음,247
114,A04,1,0.29111030060716186,0.7767449496931293,3.4961620034343732,3.08837088514422,-0.40779111829015324,0.8224050643289461,0.26095329513955523,284,4.750584660779892,0.9936802960435908,낮음,242
97,A04,1,0.11117145034388806,0.809458522579294,3.7067363224999577,3.3971636465235826,-0.30957267597637506,0.8224050643289461,0.25470621443225594,285,4.750584660779892,0.9936802960435908,낮음,243
128,A05,1,0.1242163018581444,0.8609265828222965,3.648168354060632,3.2450894141357205,-0.4030789399249115,0.8224050643289461,0.2524056892842697,286,4.8517669582557765,0.9974657974457065,낮음,198
95,A04,1,0.22965512880302483,0.8718028442147976,3.443072501618386,2.955259573877822,-0.48781292774056384,0.8224050643289461,0.25072281647200645,287,4.750584660779892,0.9936802960435908,낮음,244
126,A05,1,0.26487517058894844,0.7702768882307265,3.137949863090248,3.014882688701444,-0.1230671743888041,0.8224050643289461,0.24543897719685714,288,4.79743938536444,0.988585561624356,낮음,226
144,A05,1,0.2367979897597863,0.639314367893632,3.896494080999176,3.3243508018641714,-0.5721432791350045,0.8224050643289461,0.2444925077827447,289,4.834886200968507,0.8689591892291992,낮음,208
173,A06,1,0.2109945110917299,0.5963729392523619,3.8072388966525197,3.468120842803871,-0.3391180538486487,0.8224050643289461,0.2444429025145739,290,4.8649675151696,0.8203971785013336,낮음,189
94,A04,1,0.3390237629637993,0.69189308754674,3.520084968552644,2.9599402246412945,-0.5601447439113496,0.8224050643289461,0.24257103111593725,291,4.815443591641235,0.9879718878951067,낮음,216
124,A05,1,0.45517643908055827,0.5722759643909143,3.1564959090796094,2.8771813877904835,-0.2793145212891259,0.8224050643289461,0.239057289875874,292,4.68963430576613,0.6285140990746667,중간,261
105,A04,1,0.3150683091299214,0.38724666967193366,4.094732112651156,3.535525296996667,-0.5592068156544894,0.8224050643289461,0.2356637266620012,293,4.4860214453519776,0.6286661276638428,중간,283
109,A04,1,0.2961928831253697,0.6621043074114079,3.5856084589473314,2.993017666858271,-0.5925907920890605,0.8224050643289461,0.2293542289624683,294,4.762351859667067,0.9996444622506218,낮음,234
96,A04,1,0.13109498838124028,0.679830692358286,3.891438308537091,3.3177393366656056,-0.5736989718714853,0.8224050643289461,0.225480707030301,295,4.762351859667067,0.9999474063543774,낮음,235
113,A04,1,0.08268791107084245,0.9657865714174309,3.4424547198390476,2.8053202239970423,-0.6371344958420053,0.8224050643289461,0.21714499152649594,296,4.750584660779892,0.9936802960435908,낮음,245
82,A03,1,0.21526020328355894,0.5430474853326064,3.8504015139759296,3.2676826615469805,-0.582718852428949,0.8224050643289461,0.21394643057892399,297,4.368283875420439,0.9086826279730652,낮음,290
112,A04,1,0.09797534043413719,0.8210109853086474,3.3696415444486805,2.9602201431088013,-0.40942140133987914,0.8224050643289461,0.20816168950210195,298,4.750584660779892,0.9936802960435908,낮음,246
110,A04,1,0.3153416674767603,0.5430582391071687,2.931284201106799,2.7735181855592277,-0.1577660155475713,0.8224050643289461,0.1874470646906238,299,4.368283875420439,0.9086826279730652,낮음,291
81,A03,1,0.2369615411620494,0.5025646096625013,3.2821834209352105,2.984213913273021,-0.2979695076621893,0.8224050643289461,0.18172056932774971,300,4.408189215315986,0.8408158710715199,낮음,287
