sigungu,dong,dong_code,n_cafe,expected,gap,day_pop,night_pop,dist_center_km
종로구,창신2동,11110680,16,14.482369047619047,1.5176309523809532,5973.270011199999,7773.581149428572,3.005713496754389
관악구,청룡동,11620595,67,65.44455687830688,1.5554431216931164,35854.7880148,46109.540075714285,9.915377716957481
동대문구,휘경1동,11230720,28,26.222969576719578,1.7770304232804222,15588.5383432,18617.429754285713,7.718260448293778
구로구,개봉2동,11530750,32,30.210599206349215,1.7894007936507847,16918.0035192,25010.29492457143,13.510285617588256
성북구,보문동,11290610,36,34.18954497354498,1.810455026455017,12168.129428,14987.452944285715,4.142335348080253
성동구,송정동,11200720,20,18.08546031746031,1.91453968253969,9244.1108124,10794.938278,7.986632574794951
종로구,창신1동,11110670,24,22.047519841269843,1.9524801587301575,9586.7671244,7587.322903428571,3.2011715197263424
동작구,상도2동,11590540,46,43.974740740740735,2.025259259259265,17768.6942452,20189.758772,7.581340113885595
광진구,군자동,11215730,66,63.972220057720065,2.0277799422799347,23469.858679200002,23201.101641142857,8.593706953684343
도봉구,쌍문2동,11320670,26,23.751746031746013,2.2482539682539873,14829.7143532,17524.38048,11.2845214636474
양천구,신월2동,11470570,17,14.70136640211641,2.2986335978835903,10000.1745972,11808.660910857143,12.643284494383602
서초구,방배3동,11650620,31,28.624054232804223,2.375945767195777,20759.754766399998,30865.668918000003,9.878373434877677
양천구,신월6동,11470610,17,14.44128042328042,2.5587195767195805,3633.7786704,3183.219653142857,13.214153382684106
성동구,왕십리도선동,11200535,62,59.32273544973543,2.6772645502645673,19906.1321748,21185.309097142857,4.689787319473852
관악구,서림동,11620665,28,25.276695767195758,2.7233042328042423,13423.0422152,21526.746723714285,10.885700391783413
중랑구,신내2동,11260690,21,18.233346560846563,2.766653439153437,12929.7732052,15400.257305428571,11.316653194377666
관악구,대학동,11620735,74,71.0916111111111,2.9083888888888936,40656.9825608,30318.524586857144,11.405231232731827
금천구,독산4동,11545640,20,17.071287037037024,2.928712962962976,9267.386466,11828.805809714286,12.707544999757673
동대문구,제기동,11230545,66,63.05962938912938,2.940370610870623,30709.8801588,28251.961042285715,5.585733030547113
양천구,신월4동,11470590,17,13.667658730158731,3.332341269841269,9174.0675064,12882.161577142857,13.063160629876352
용산구,효창동,11170580,22,18.491425925925935,3.5085740740740654,9832.530167199999,10361.136460571428,3.1458621503846755
동작구,상도3동,11590550,30,26.48448088023086,3.5155191197691416,13142.3198992,19776.517552,8.481409061552693
성북구,정릉4동,11290650,23,19.2108544973545,3.7891455026455,12982.1700352,18788.200520571427,5.847881165787753
도봉구,도봉1동,11320521,40,36.10005952380951,3.899940476190487,16513.9092848,17430.549465428572,13.779396538165454
관악구,신원동,11620655,24,19.928318783068782,4.071681216931218,11995.1854156,17706.333321142858,10.465415638400177
양천구,신월1동,11470560,23,18.823393578643582,4.176606421356418,11743.6792352,15180.448881999999,13.19226604963245
강동구,암사2동,11740580,24,19.672166065416068,4.327833934583932,12271.939453199999,14947.739959714285,13.24115149438684
서초구,양재1동,11650651,123,118.42810630110638,4.571893698893618,71532.7681928,50656.05842085714,11.072310104108501
중구,신당5동,11140650,18,13.409469576719568,4.590530423280432,6561.0154124,5948.243280857143,3.715306441825152
도봉구,도봉2동,11320522,34,29.360555555555546,4.639444444444454,16703.8846896,19126.997500571426,13.686070747345244
중랑구,상봉2동,11260590,55,50.25491269841272,4.745087301587283,21928.7857612,23328.615422,9.840175186184204
강북구,인수동,11305660,45,40.21046825396827,4.789531746031727,22939.4174504,27279.408464,8.645725394709235
도봉구,쌍문1동,11320660,26,20.786357142857142,5.213642857142858,13196.6365872,17444.230774,10.16692362759451
양천구,신월5동,11470600,21,15.610378103378098,5.389621896621902,10884.832556399999,11480.743370857143,13.375513395312105
노원구,중계4동,11350624,28,22.548349206349208,5.451650793650792,13859.3656036,16401.72482742857,13.331196754314623
동대문구,이문1동,11230740,63,57.43503571428573,5.564964285714268,30749.277702,36720.246056285716,7.986492567005055
강동구,명일2동,11740540,34,28.13974206349207,5.8602579365079315,15527.436547599998,15258.530437714284,15.656474093496124
종로구,교남동,11110580,24,18.11355026455027,5.88644973544973,7657.2191984,6650.800412285714,1.360827176861695
동대문구,이문2동,11230750,20,13.820706709956715,6.179293290043285,9442.706146,14767.264875428571,8.664311810669904
중랑구,망우3동,11260660,16,9.594961640211647,6.405038359788353,7708.9147244,11703.739891142857,11.007581332790796
마포구,용강동,11440590,69,62.03145238095241,6.968547619047591,23292.8982572,24188.243489428573,3.994173121060505
중랑구,묵1동,11260620,43,35.984896825396824,7.015103174603176,20570.046546,27939.782590285715,10.422844439827932
금천구,시흥1동,11545670,58,50.98471825396826,7.015281746031739,23858.625397599997,26092.15325285714,14.162969680408544
영등포구,당산2동,11560560,85,77.85439285714284,7.145607142857159,40087.4595388,48443.825889142856,7.7775914048562305
도봉구,창3동,11320513,20,12.547821428571439,7.452178571428561,9048.4898992,11436.83676857143,9.525716292715012
관악구,서원동,11620645,41,33.51453174603174,7.485468253968257,16595.3644388,21510.529266285714,10.218844891983654
강동구,성내3동,11740660,62,54.23298809523811,7.767011904761887,26876.0086848,29139.50079771429,14.435685388166446
강서구,화곡4동,11500570,32,24.181460317460292,7.818539682539708,13881.828397199999,17597.380088857142,11.010172204858616
노원구,상계5동,11350670,31,22.77640873015873,8.223591269841268,14802.382574000001,18319.164602,13.37978456899948
광진구,중곡2동,11215750,33,24.55775264550265,8.44224735449735,15470.343816,21404.573188,9.385703765276798
동작구,사당5동,11590651,20,11.496566896066899,8.503433103933101,8414.796732,11671.901091428572,8.931969344610142
금천구,시흥5동,11545710,24,15.457445767195765,8.542554232804235,9449.241641999999,11718.634369428572,14.196399691196525
양천구,목3동,11470530,42,33.44852597402596,8.551474025974038,16263.382925999998,18866.817830285716,10.188690604242504
중랑구,면목7동,11260570,30,21.338607142857153,8.661392857142847,12344.1756212,16860.865360571428,9.697486825335972
도봉구,방학2동,11320700,23,13.89086904761905,9.10913095238095,8864.2704596,11030.486002285714,12.072317973587646
동대문구,휘경2동,11230730,41,31.886480158730162,9.113519841269838,16151.2430368,20241.399602857142,7.805096271401148
금천구,독산2동,11545620,27,17.84571428571428,9.15428571428572,9495.4944236,12903.487272571429,13.206246203375178
관악구,인헌동,11620625,39,29.507186507936513,9.492813492063487,17541.2824616,25772.401939714284,10.221684568693252
강서구,화곡3동,11500560,35,25.446001322751314,9.553998677248686,14497.4097192,17933.02210314286,12.77660022974935
관악구,은천동,11620605,42,32.03149867724868,9.968501322751322,21911.666380399998,30670.844512,9.570217921484025
송파구,가락2동,11710632,54,43.84721741221739,10.15278258778261,20886.230132,23185.44101457143,15.605650023086964
은평구,응암1동,11380580,55,44.79553174603174,10.204468253968258,18950.5305912,24150.739599714285,6.040804467493336
금천구,독산3동,11545630,32,21.683857142857136,10.316142857142864,12974.166266799999,16492.66329657143,12.028181673487516
구로구,고척2동,11530730,25,14.669003968253968,10.330996031746032,12028.8146944,17396.853239428572,12.913674279372865
은평구,진관동,11380690,73,62.57389153439155,10.42610846560845,53508.35236,57890.15195371429,9.329980259807886
강남구,개포4동,11680690,39,28.42787962962963,10.57212037037037,15280.251757600001,16622.542895714287,11.711068570671843
은평구,갈현1동,11380551,44,33.329099206349206,10.670900793650794,16982.702674800003,16559.972636000002,8.093655384360165
노원구,상계1동,11350630,51,40.17283068783069,10.82716931216931,27282.5738748,34299.670773428574,13.964858409051118
영등포구,양평1동,11560610,71,59.70804761904761,11.291952380952388,21215.6377624,21424.011239142856,9.227521568594751
중랑구,면목3.8동,11260575,51,39.49098412698415,11.509015873015848,17888.301354,20675.202050285716,10.153227025716205
광진구,구의1동,11215850,54,42.486031746031735,11.513968253968265,18101.415073199998,22885.984786285717,9.967465631653154
은평구,역촌동,11380625,72,60.09025793650796,11.90974206349204,34414.7369844,43920.79248685714,6.920877762074274
강서구,방화1동,11500630,80,68.00248015873017,11.997519841269835,29617.6536232,29335.11316,14.254986769137904
동대문구,장안1동,11230650,73,60.81903306878305,12.18096693121695,32476.290404800002,34904.04182571429,7.850376069616041
관악구,행운동,11620575,51,38.70478571428569,12.295214285714309,19670.5206784,25623.34467457143,9.591658996378191
양천구,신정1동,11470620,40,27.47121825396826,12.52878174603174,14636.3690392,16644.848344571426,11.753815923885494
성북구,정릉2동,11290630,32,19.3862156084656,12.613784391534399,14292.9230188,20526.066666285715,5.219519949260694
종로구,부암동,11110550,31,18.237287037037053,12.762712962962947,9864.50942,10650.732653428571,3.7911666096275902
서초구,방배4동,11650621,74,61.158106060606066,12.841893939393934,26131.4210756,26168.200971714286,8.631419944023602
관악구,신사동,11620685,39,25.980544973544976,13.019455026455024,14659.4639012,21268.855956857144,10.427041451535096
강남구,일원1동,11680730,31,17.912706349206353,13.087293650793647,13509.950826799999,13919.859739428572,12.487825479650391
성북구,성북동,11290525,70,56.7383664021164,13.261633597883602,18356.4703116,19504.661012285713,3.594198604036321
강동구,명일1동,11740530,58,44.4722724867725,13.527727513227497,21819.2625768,24069.893056285717,14.848797387513681
중랑구,망우본동,11260655,70,56.448392857142835,13.551607142857165,37510.4540684,39329.439746285716,11.417792433961743
영등포구,신길6동,11560680,41,27.373822751322756,13.626177248677244,16561.7380348,23320.252537714285,9.309008966961347
동대문구,장안2동,11230660,60,46.048394179894174,13.951605820105826,27317.9221908,29754.852474285715,8.295487536940314
구로구,구로5동,11530560,80,66.0155010822511,13.984498917748894,33082.6870232,30008.84162,10.536420564148537
종로구,청운효자동,11110515,83,68.80772883597889,14.192271164021108,20316.8999316,14685.750441142858,1.8118258879037257
송파구,방이1동,11710561,50,35.782123015873,14.217876984127003,16895.127112399998,14883.707125714285,14.224782555235237
은평구,응암3동,11380600,55,40.41259523809522,14.587404761904779,18197.303583999997,23898.638777428572,5.907694863387704
강동구,성내2동,11740650,61,46.34469444444444,14.655305555555557,21693.924689599997,25787.726895142856,13.649755015291825
송파구,잠실본동,11710650,81,66.09868205868204,14.901317941317956,33865.8347772,35729.43870857143,11.288227285816918
강북구,우이동,11305645,52,36.85446031746035,15.145539682539649,16267.012144,18519.012061999998,10.049330682775599
광진구,구의3동,11215870,68,52.807915343915326,15.192084656084674,27017.7833572,26372.774586857144,10.740185480979726
광진구,중곡1동,11215740,36,20.807509259259252,15.192490740740748,12930.9607772,14670.064003142857,8.948134585028722
관악구,중앙동,11620615,35,19.720715608465614,15.279284391534386,11162.2436096,14267.027336285713,9.456676238623174
서초구,방배본동,11650590,49,33.37754365079363,15.622456349206367,16268.107614,18174.436336571427,8.004835972395846
양천구,신정2동,11470630,38,21.857593314093325,16.142406685906675,12596.0364048,16895.411462,10.566614619640184
강남구,삼성2동,11680590,121,103.83068963443962,17.169310365560378,45187.9525204,34390.92790542857,8.9030340676459
노원구,공릉2동,11350600,79,61.533452020202034,17.466547979797966,44078.848969599996,47126.895909142855,11.258647897571844
관악구,낙성대동,11620585,69,50.98366269841269,18.016337301587313,23314.8899412,23284.758244,9.944393816115715
강남구,논현2동,11680531,189,170.57123677248683,18.428763227513173,63655.391788,33372.875337714286,7.655346228661733
양천구,목4동,11470540,42,23.5326859066859,18.4673140933141,14659.601919199999,20255.89409542857,10.41913651613269
양천구,목2동,11470520,46,27.233503968253974,18.766496031746026,15700.3024612,23776.776454285715,9.622167521190738
양천구,신정4동,11470650,71,51.35666931216931,19.64333068783069,29118.1885388,36184.80600428572,11.42482901987128
강동구,길동,11740685,89,68.6947764550265,20.3052235449735,56697.554374399995,60129.12673057143,14.7861828461676
은평구,대조동,11380570,72,51.621138888888886,20.378861111111114,48230.3707888,56976.69176657142,6.919487753457451
강서구,화곡6동,11500591,57,36.610939153439155,20.389060846560845,17756.0587628,21846.247700285716,11.33383851006403
송파구,가락본동,11710620,77,56.499615079365064,20.500384920634936,44559.6835528,40882.98530771428,14.83843962026455
송파구,방이2동,11710562,77,56.479677248677255,20.520322751322745,37315.3875472,37915.299045142856,13.186787088182351
강남구,역삼2동,11680650,122,101.46965211640212,20.530347883597884,61439.213765199995,47607.663295142855,9.434160138576017
영등포구,양평2동,11560620,83,62.43300661375664,20.56699338624336,28086.290527600002,21960.970772285713,8.055547982510491
관악구,신림동,11620695,63,42.24606613756613,20.75393386243387,25281.255672400002,29973.21145485714,9.885996904262122
성북구,삼선동,11290555,79,56.87930555555553,22.120694444444467,25231.220569200003,24526.260082,3.899106171966107
송파구,오금동,11710570,82,59.762154761904746,22.237845238095254,34087.272795599994,37672.62315771428,15.27200965949604
강동구,천호2동,11740610,88,65.42544047619047,22.574559523809526,42211.8301744,45486.714254,13.359132075174907
광진구,구의2동,11215860,48,25.152706349206348,22.847293650793652,15893.668590399999,20554.615575428572,10.101662255523191
광진구,중곡3동,11215760,40,17.10920634920636,22.89079365079364,11731.246943600001,13679.207434285714,9.225404909582844
마포구,서강동,11440655,99,75.69640740740739,23.303592592592608,24599.0887224,27385.136230285716,5.001696065271555
마포구,신수동,11440630,51,27.373010582010576,23.626989417989424,14562.7073408,16650.16175028571,4.292976538126298
동작구,사당1동,11590620,64,38.7886507936508,25.211349206349198,18265.7507836,22324.339888,9.571818969225992
강서구,염창동,11500510,70,44.24198015873015,25.75801984126985,26316.6843328,33386.63540971429,9.564361954667227
동작구,상도1동,11590530,73,47.03175793650794,25.968242063492063,34869.231117200005,47105.76327285715,7.776093233167956
용산구,청파동,11170555,88,61.87439153439157,26.12560846560843,22779.2017088,20688.556009714288,2.2530235167193373
마포구,도화동,11440585,56,28.972350529100538,27.027649470899462,16468.6091752,13531.440310857142,3.8740768155671
서대문구,남가좌2동,11410700,70,42.44158862433863,27.558411375661372,18233.3489384,21157.251808,5.056701847144615
용산구,이태원2동,11170660,47,18.987985449735465,28.012014550264535,10216.073289599999,11180.951984857142,3.211018163442415
송파구,삼전동,11710610,67,38.59858333333332,28.401416666666677,24372.8836616,30493.49579085714,12.246243436008331
동대문구,회기동,11230710,84,52.99494312169313,31.005056878306867,20050.394246,15997.046806285714,7.164313870216313
강남구,신사동,11680510,162,129.96917328042338,32.03082671957662,46512.4897984,22110.801924,6.405872072262324
강서구,등촌1동,11500520,70,37.78899603174603,32.21100396825397,18517.417114,21958.266894,10.542490740968594
노원구,상계2동,11350640,77,43.84538492063488,33.15461507936512,27521.5423272,23709.27192457143,12.589991739071623
용산구,후암동,11170510,60,26.424416666666676,33.57558333333333,11667.155138,14662.363152857144,1.9193271792534454
마포구,망원2동,11440700,58,23.74761904761904,34.25238095238096,13221.6083736,16829.480986285715,6.6315074821151025
강동구,성내1동,11740640,81,46.104496031746024,34.895503968253976,22030.426853999998,22290.073279142856,13.60252117326015
영등포구,문래동,11560605,129,92.46558597883595,36.534414021164054,41061.1149396,28180.820960285717,9.381761094721938
강서구,발산1동,11500611,104,63.8593849206349,40.1406150793651,29652.9912316,27942.337824857146,13.149147461266107
종로구,종로1.2.3.4가동,11110615,389,348.5807926887926,40.4192073112074,102032.7977484,24713.63525457143,1.0583020600884334
용산구,이태원1동,11170650,60,19.459920634920643,40.54007936507936,11801.003578,10139.831588857143,3.859133049141928
용산구,용산2가동,11170520,63,21.240265873015865,41.759734126984135,10990.1033096,10289.331786857143,2.5458947943691896
노원구,공릉1동,11350595,105,62.97514153439151,42.02485846560849,32974.358576,36441.10224257143,10.552019013079107
성북구,안암동,11290600,120,76.15250000000002,43.84749999999998,29471.837884800003,21353.472012857143,4.878183043267814
서대문구,연희동,11410615,120,73.07033597883594,46.92966402116406,33708.5043496,37018.448450285716,4.199092210931388
종로구,사직동,11110530,178,128.0817473544973,49.91825264550269,39529.2061684,11194.617386571428,0.9536578440956123
종로구,혜화동,11110650,114,63.94499338624338,50.05500661375662,31871.6919896,25916.57861257143,2.7708999643675853
강남구,논현1동,11680521,164,113.7583227513228,50.241677248677206,49874.4865564,31690.743454285715,7.467151838950546
영등포구,당산1동,11560550,118,66.53358730158732,51.46641269841268,27210.9689416,22214.252953142855,8.56865071457657
송파구,석촌동,11710600,92,37.52806613756613,54.47193386243387,24712.9150736,28084.31625171429,13.12402538153614
마포구,합정동,11440680,130,73.91599470899469,56.08400529100531,21284.784505199998,14896.791856285714,6.067980376049733
송파구,문정2동,11710642,204,137.72893253968255,66.27106746031745,55892.390483999996,30790.198710285713,15.600229023590996
성동구,성수1가2동,11200660,141,69.58033597883596,71.41966402116404,26886.0061564,16379.375224571428,6.4153739190653525
서대문구,신촌동,11410585,213,140.17789682539677,72.82210317460323,69451.10871279999,40915.39750857143,3.635427771415733
송파구,송파1동,11710580,114,40.87286507936504,73.12713492063496,23498.4737524,26179.920649142856,13.3555543021786
금천구,가산동,11545510,306,232.2732777777777,73.72672222222229,88581.254308,37946.43592914286,12.883573123473814
용산구,한강로동,11170625,208,131.40896596921604,76.59103403078396,74481.3887772,33896.90537742857,4.139641891398709
마포구,상암동,11440740,167,87.93048941798945,79.06951058201055,58663.451857600005,38826.485486,7.848653542759283
성북구,동선동,11290575,137,51.90623809523807,85.09376190476192,24338.91954,21720.723719714286,4.567141043274746
중구,명동,11140550,251,164.37683730158722,86.62316269841278,71451.13342039999,10827.790342285714,0.5513928962480271
광진구,화양동,11215710,158,62.453982323232324,95.54601767676768,37044.8799632,34371.81055942857,8.53221462607946
마포구,망원1동,11440690,131,32.80196164021165,98.19803835978834,17327.0124176,21228.087613714288,6.484405486031831
강서구,가양1동,11500603,264,108.81338492063493,155.18661507936508,42623.941651199995,22379.667717142856,12.817193695765825
마포구,연남동,11440710,210,31.79590211640213,178.20409788359788,17186.0612376,17218.640575142857,4.888528151726685
강남구,역삼1동,11680640,463,263.8055198412697,199.1944801587303,145503.6145976,60996.33977200001,8.919567828128132
마포구,서교동,11440660,535,238.54312301587305,296.45687698412695,92197.4983996,45544.29472485714,5.109887198051773
